s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 2.480E+03, 7.276E-02, 8.013E-02, 3.571E-09, 1.048E-10, 7.503E-10, 6.316E-02, 6.140E-02, 8.446E-02, 2.312E-03, 8.112E-05, 4.965E-04, 6.899E-02, 6.070E+01, 7.529E+01, 7.795E+02, 9.963E+02, 2.123E+02, 7.653E+02, 2.965E+02, 1.034E+03, 7.018E+02, 7.523E+02, 8.640E+02, 1.669E+02, 9.055E+02, 8.855E+02, 9.188E+02, 9.687E+02, 8.759E+02, 9.130E+02, 8.378E+02, 3.867E+01, 2.257E+02, 7.010E+02, 4.784E+02, 5.448E+02, 3.698E+02, 2.894E+01, 2.263E+02, 1.863E+02, 2.018E+02, 1.829E+02, 1.702E+02,-4.012E+00,-3.491E+00,-4.003E+00,-2.004E+00,-2.376E-01, 7.396E-01, 7.027E-01, 7.288E-01, 9.739E-01
 2.560E+03, 6.743E-02, 8.328E-02, 5.356E-07, 1.323E-08, 1.126E-07, 6.543E-02, 5.028E-02, 8.948E-02, 3.800E-03, 2.491E-04, 8.178E-04, 7.434E-02, 6.607E+01, 7.992E+01, 8.041E+02, 1.012E+03, 2.235E+02, 7.919E+02, 3.316E+02, 1.054E+03, 7.237E+02, 7.684E+02, 8.804E+02, 1.683E+02, 9.100E+02, 8.871E+02, 9.291E+02, 9.706E+02, 8.776E+02, 9.193E+02, 8.452E+02, 3.678E+01, 2.376E+02, 7.353E+02, 5.595E+02, 6.102E+02, 3.996E+02, 2.956E+01, 2.402E+02, 1.975E+02, 2.123E+02, 1.936E+02, 1.818E+02,-4.072E+00,-3.564E+00,-3.979E+00,-2.170E+00,-3.688E-01, 7.183E-01, 7.023E-01, 7.343E-01, 9.767E-01
 2.640E+03, 5.773E-02, 8.902E-02, 1.978E-06, 2.759E-08, 4.163E-07, 6.958E-02, 4.170E-02, 9.212E-02, 6.126E-03, 5.099E-04, 1.315E-03, 7.893E-02, 6.921E+01, 8.451E+01, 8.218E+02, 1.060E+03, 2.396E+02, 8.044E+02, 3.374E+02, 1.059E+03, 7.369E+02, 7.853E+02, 9.106E+02, 1.708E+02, 9.473E+02, 9.129E+02, 9.583E+02, 1.019E+03, 9.151E+02, 9.420E+02, 8.667E+02, 4.214E+01, 2.511E+02, 7.287E+02, 5.040E+02, 5.776E+02, 4.208E+02, 2.990E+01, 2.538E+02, 2.096E+02, 2.256E+02, 2.056E+02, 1.906E+02,-4.084E+00,-3.613E+00,-4.122E+00,-2.087E+00,-4.180E-01, 7.245E-01, 7.063E-01, 7.576E-01, 9.933E-01
 2.720E+03, 4.462E-02, 9.675E-02, 2.739E-05, 3.830E-07, 5.775E-06, 7.520E-02, 4.197E-02, 9.353E-02, 4.624E-03, 3.670E-04, 9.916E-04, 7.821E-02, 7.632E+01, 9.349E+01, 8.383E+02, 1.050E+03, 2.355E+02, 8.411E+02, 3.444E+02, 1.100E+03, 7.635E+02, 8.141E+02, 9.312E+02, 1.741E+02, 9.537E+02, 9.623E+02, 1.003E+03, 1.053E+03, 9.428E+02, 9.768E+02, 8.962E+02, 4.999E+01, 2.839E+02, 7.719E+02, 5.442E+02, 6.192E+02, 4.396E+02, 3.121E+01, 2.789E+02, 2.281E+02, 2.455E+02, 2.250E+02, 2.093E+02,-4.073E+00,-3.812E+00,-4.555E+00,-2.219E+00,-4.216E-01, 7.278E-01, 7.132E-01, 7.198E-01, 9.575E-01
 2.800E+03, 3.851E-02, 1.004E-01, 3.414E-05, 1.644E-07, 7.198E-06, 7.782E-02, 2.301E-02, 9.914E-02, 9.966E-03, 1.140E-03, 2.142E-03, 8.842E-02, 8.299E+01, 1.037E+02, 8.598E+02, 1.071E+03, 2.584E+02, 8.482E+02, 3.825E+02, 1.129E+03, 7.875E+02, 8.452E+02, 9.640E+02, 1.782E+02, 9.887E+02, 9.810E+02, 1.024E+03, 1.088E+03, 9.755E+02, 1.009E+03, 9.253E+02, 6.867E+01, 3.237E+02, 8.358E+02, 6.109E+02, 6.777E+02, 4.907E+02, 3.229E+01, 3.047E+02, 2.518E+02, 2.708E+02, 2.492E+02, 2.284E+02,-4.299E+00,-3.827E+00,-4.499E+00,-2.330E+00,-4.211E-01, 7.225E-01, 7.280E-01, 7.573E-01, 1.008E+00
 2.880E+03, 3.520E-02, 1.024E-01, 2.692E-07, 9.420E-10, 5.670E-08, 7.922E-02, 1.855E-02, 1.014E-01, 1.032E-02, 1.056E-03, 2.214E-03, 9.051E-02, 8.857E+01, 1.110E+02, 8.617E+02, 1.063E+03, 2.656E+02, 8.649E+02, 3.983E+02, 1.135E+03, 8.070E+02, 8.666E+02, 9.727E+02, 1.830E+02, 9.939E+02, 9.943E+02, 1.026E+03, 1.106E+03, 9.925E+02, 1.032E+03, 9.436E+02, 5.815E+01, 3.375E+02, 8.731E+02, 6.291E+02, 6.955E+02, 5.029E+02, 3.307E+01, 3.281E+02, 2.692E+02, 2.894E+02, 2.652E+02, 2.451E+02,-4.416E+00,-3.954E+00,-4.588E+00,-2.579E+00,-4.495E-01, 7.091E-01, 7.166E-01, 7.409E-01, 9.978E-01
 2.960E+03, 3.135E-02, 1.046E-01, 2.409E-06, 1.997E-08, 5.073E-07, 8.087E-02, 1.396E-02, 1.015E-01, 1.289E-02, 1.273E-03, 2.769E-03, 9.354E-02, 1.010E+02, 1.241E+02, 9.037E+02, 1.100E+03, 2.862E+02, 9.137E+02, 4.384E+02, 1.173E+03, 8.453E+02, 9.007E+02, 1.010E+03, 1.882E+02, 1.016E+03, 1.029E+03, 1.056E+03, 1.112E+03, 1.005E+03, 1.095E+03, 9.907E+02, 7.658E+01, 3.808E+02, 9.200E+02, 7.020E+02, 7.652E+02, 5.355E+02, 3.482E+01, 3.592E+02, 2.963E+02, 3.169E+02, 2.931E+02, 2.675E+02,-4.466E+00,-4.052E+00,-4.655E+00,-2.653E+00,-4.041E-01, 7.306E-01, 7.449E-01, 7.759E-01, 1.024E+00
 3.040E+03, 3.235E-02, 1.040E-01, 1.647E-05, 1.717E-07, 3.471E-06, 8.045E-02, 2.195E-02, 1.037E-01, 6.235E-03, 4.831E-04, 1.338E-03, 8.746E-02, 1.024E+02, 1.289E+02, 9.171E+02, 1.115E+03, 2.985E+02, 9.069E+02, 4.900E+02, 1.160E+03, 8.501E+02, 9.134E+02, 1.018E+03, 1.942E+02, 1.036E+03, 1.028E+03, 1.053E+03, 1.158E+03, 1.037E+03, 1.130E+03, 1.016E+03, 7.976E+01, 3.896E+02, 9.672E+02, 7.797E+02, 8.138E+02, 5.703E+02, 3.497E+01, 3.726E+02, 3.076E+02, 3.322E+02, 3.044E+02, 2.792E+02,-4.526E+00,-4.032E+00,-4.691E+00,-2.731E+00,-5.307E-01, 7.382E-01, 7.344E-01, 7.578E-01, 1.009E+00
 3.120E+03, 2.107E-02, 1.107E-01, 5.747E-06, 5.416E-08, 1.211E-06, 8.528E-02, 1.208E-02, 1.034E-01, 1.206E-02, 1.259E-03, 2.590E-03, 9.398E-02, 1.033E+02, 1.260E+02, 9.154E+02, 1.114E+03, 2.915E+02, 9.166E+02, 4.350E+02, 1.163E+03, 8.533E+02, 9.071E+02, 1.021E+03, 1.994E+02, 1.029E+03, 1.036E+03, 1.060E+03, 1.158E+03, 1.033E+03, 1.102E+03, 9.966E+02, 7.728E+01, 3.944E+02, 9.218E+02, 6.989E+02, 7.642E+02, 5.432E+02, 3.446E+01, 3.683E+02, 3.020E+02, 3.246E+02, 3.012E+02, 2.747E+02,-4.664E+00,-4.160E+00,-4.768E+00,-2.659E+00,-5.225E-01, 7.346E-01, 7.257E-01, 7.693E-01, 1.009E+00
 3.200E+03, 3.560E-02, 1.021E-01, 2.906E-05, 2.045E-07, 6.127E-06, 7.907E-02, 1.896E-02, 1.010E-01, 1.048E-02, 1.007E-03, 2.252E-03, 9.042E-02, 1.057E+02, 1.274E+02, 9.141E+02, 1.104E+03, 2.933E+02, 9.221E+02, 4.669E+02, 1.178E+03, 8.605E+02, 9.104E+02, 1.012E+03, 2.030E+02, 1.021E+03, 1.026E+03, 1.074E+03, 1.127E+03, 1.013E+03, 1.071E+03, 9.799E+02, 1.174E+02, 4.129E+02, 9.407E+02, 7.285E+02, 7.845E+02, 5.654E+02, 3.478E+01, 3.676E+02, 3.021E+02, 3.258E+02, 3.012E+02, 2.763E+02,-4.356E+00,-4.136E+00,-4.942E+00,-2.766E+00,-4.479E-01, 7.380E-01, 7.516E-01, 7.804E-01, 9.981E-01
 3.280E+03, 4.290E-02, 9.778E-02, 9.361E-06, 1.125E-07, 1.971E-06, 7.593E-02, 3.230E-02, 9.685E-02, 6.944E-03, 4.529E-04, 1.490E-03, 8.335E-02, 9.989E+01, 1.226E+02, 9.123E+02, 1.115E+03, 2.942E+02, 9.050E+02, 4.499E+02, 1.108E+03, 8.439E+02, 8.983E+02, 1.014E+03, 2.053E+02, 1.042E+03, 1.023E+03, 1.043E+03, 1.148E+03, 1.027E+03, 1.100E+03, 9.944E+02, 7.247E+01, 3.758E+02, 9.200E+02, 6.750E+02, 7.401E+02, 5.366E+02, 3.411E+01, 3.570E+02, 2.953E+02, 3.178E+02, 2.927E+02, 2.662E+02,-4.594E+00,-4.033E+00,-4.669E+00,-2.554E+00,-5.607E-01, 7.498E-01, 7.466E-01, 7.598E-01, 1.026E+00
 3.360E+03, 3.631E-02, 1.017E-01, 1.943E-07, 2.175E-09, 4.089E-08, 7.875E-02, 2.780E-02, 9.603E-02, 1.027E-02, 8.513E-04, 2.214E-03, 8.660E-02, 9.628E+01, 1.181E+02, 8.935E+02, 1.118E+03, 2.869E+02, 8.995E+02, 4.311E+02, 1.112E+03, 8.329E+02, 8.866E+02, 1.007E+03, 2.056E+02, 1.020E+03, 1.010E+03, 1.030E+03, 1.122E+03, 1.005E+03, 1.078E+03, 9.773E+02, 4.065E+01, 3.377E+02, 9.001E+02, 6.499E+02, 7.214E+02, 5.215E+02, 3.346E+01, 3.452E+02, 2.856E+02, 3.077E+02, 2.821E+02, 2.593E+02,-4.470E+00,-3.977E+00,-4.603E+00,-2.564E+00,-4.915E-01, 7.576E-01, 7.297E-01, 7.567E-01, 9.753E-01
 3.440E+03, 2.987E-02, 1.055E-01, 2.668E-05, 2.897E-07, 5.623E-06, 8.151E-02, 2.521E-02, 9.752E-02, 1.028E-02, 1.047E-03, 2.211E-03, 8.764E-02, 9.728E+01, 1.171E+02, 9.063E+02, 1.124E+03, 2.822E+02, 8.943E+02, 4.344E+02, 1.113E+03, 8.359E+02, 8.842E+02, 1.007E+03, 2.044E+02, 1.026E+03, 1.023E+03, 1.041E+03, 1.111E+03, 1.001E+03, 1.090E+03, 9.873E+02, 5.582E+01, 3.462E+02, 8.679E+02, 6.141E+02, 7.003E+02, 5.180E+02, 3.458E+01, 3.440E+02, 2.850E+02, 3.034E+02, 2.799E+02, 2.596E+02,-4.506E+00,-4.125E+00,-4.734E+00,-2.325E+00,-4.989E-01, 7.494E-01, 7.263E-01, 7.334E-01, 9.906E-01
 3.520E+03, 3.187E-02, 1.043E-01, 5.556E-05, 3.307E-07, 1.172E-05, 8.067E-02, 2.422E-02, 1.005E-01, 8.003E-03, 8.938E-04, 1.715E-03, 8.711E-02, 9.716E+01, 1.199E+02, 8.993E+02, 1.120E+03, 2.717E+02, 8.902E+02, 4.391E+02, 1.165E+03, 8.357E+02, 8.916E+02, 1.007E+03, 2.036E+02, 1.021E+03, 1.035E+03, 1.061E+03, 1.137E+03, 1.019E+03, 1.100E+03, 9.981E+02, 5.053E+01, 3.537E+02, 8.859E+02, 6.427E+02, 7.217E+02, 5.180E+02, 3.400E+01, 3.534E+02, 2.911E+02, 3.120E+02, 2.876E+02, 2.651E+02,-4.552E+00,-4.232E+00,-4.840E+00,-2.368E+00,-4.549E-01, 7.533E-01, 7.388E-01, 7.745E-01, 9.940E-01
 3.600E+03, 3.690E-02, 1.013E-01, 4.623E-06, 1.344E-08, 9.739E-07, 7.849E-02, 1.815E-02, 1.002E-01, 1.165E-02, 1.592E-03, 2.492E-03, 9.106E-02, 1.054E+02, 1.308E+02, 9.183E+02, 1.133E+03, 2.808E+02, 9.199E+02, 4.279E+02, 1.161E+03, 8.589E+02, 9.177E+02, 1.033E+03, 2.032E+02, 1.047E+03, 1.063E+03, 1.062E+03, 1.149E+03, 1.033E+03, 1.135E+03, 1.028E+03, 1.039E+02, 4.084E+02, 9.397E+02, 6.651E+02, 7.475E+02, 5.556E+02, 3.541E+01, 3.806E+02, 3.126E+02, 3.373E+02, 3.129E+02, 2.854E+02,-4.609E+00,-4.338E+00,-4.965E+00,-2.551E+00,-4.673E-01, 7.312E-01, 7.347E-01, 7.533E-01, 9.775E-01
 3.680E+03, 4.049E-02, 9.921E-02, 1.143E-05, 1.925E-07, 2.408E-06, 7.696E-02, 2.609E-02, 9.866E-02, 8.674E-03, 1.059E-03, 1.857E-03, 8.655E-02, 1.107E+02, 1.362E+02, 9.306E+02, 1.131E+03, 3.076E+02, 9.316E+02, 4.842E+02, 1.161E+03, 8.746E+02, 9.315E+02, 1.041E+03, 2.049E+02, 1.060E+03, 1.075E+03, 1.068E+03, 1.149E+03, 1.041E+03, 1.153E+03, 1.045E+03, 8.653E+01, 4.211E+02, 9.731E+02, 6.861E+02, 7.722E+02, 5.666E+02, 3.606E+01, 3.938E+02, 3.270E+02, 3.510E+02, 3.238E+02, 2.960E+02,-4.772E+00,-4.448E+00,-5.056E+00,-2.693E+00,-4.996E-01, 7.223E-01, 7.520E-01, 7.612E-01, 1.012E+00
 3.760E+03, 2.486E-02, 1.082E-01, 3.042E-04, 5.052E-06, 6.438E-05, 8.378E-02, 1.956E-02, 9.311E-02, 1.759E-02, 2.814E-03, 3.771E-03, 9.265E-02, 1.144E+02, 1.428E+02, 9.495E+02, 1.166E+03, 3.186E+02, 9.398E+02, 4.985E+02, 1.172E+03, 8.848E+02, 9.473E+02, 1.073E+03, 2.081E+02, 1.086E+03, 1.072E+03, 1.084E+03, 1.225E+03, 1.097E+03, 1.172E+03, 1.063E+03, 4.620E+01, 4.055E+02, 9.968E+02, 7.724E+02, 8.265E+02, 6.129E+02, 3.689E+01, 4.166E+02, 3.433E+02, 3.684E+02, 3.397E+02, 3.154E+02,-5.143E+00,-4.385E+00,-5.017E+00,-2.741E+00,-5.842E-01, 7.569E-01, 7.202E-01, 7.523E-01, 9.927E-01
 3.840E+03, 3.836E-02, 1.005E-01, 6.949E-07, 1.408E-08, 1.462E-07, 7.787E-02, 1.814E-02, 8.972E-02, 2.157E-02, 3.815E-03, 4.635E-03, 9.468E-02, 1.176E+02, 1.443E+02, 9.522E+02, 1.155E+03, 3.368E+02, 9.479E+02, 5.241E+02, 1.163E+03, 8.934E+02, 9.504E+02, 1.078E+03, 2.118E+02, 1.080E+03, 1.068E+03, 1.078E+03, 1.209E+03, 1.090E+03, 1.160E+03, 1.055E+03, 5.271E+01, 4.169E+02, 9.978E+02, 7.789E+02, 8.342E+02, 6.084E+02, 3.846E+01, 4.184E+02, 3.466E+02, 3.684E+02, 3.407E+02, 3.141E+02,-5.048E+00,-4.278E+00,-4.916E+00,-2.709E+00,-5.261E-01, 7.716E-01, 7.456E-01, 7.541E-01, 1.006E+00
 3.920E+03, 3.184E-02, 1.043E-01, 2.224E-05, 2.427E-07, 4.688E-06, 8.067E-02, 1.907E-02, 9.341E-02, 1.754E-02, 3.195E-03, 3.752E-03, 9.271E-02, 1.235E+02, 1.525E+02, 9.705E+02, 1.155E+03, 3.357E+02, 9.620E+02, 5.356E+02, 1.179E+03, 9.088E+02, 9.687E+02, 1.083E+03, 2.147E+02, 1.086E+03, 1.075E+03, 1.093E+03, 1.212E+03, 1.093E+03, 1.179E+03, 1.072E+03, 5.389E+01, 4.381E+02, 1.034E+03, 8.879E+02, 8.974E+02, 6.492E+02, 3.809E+01, 4.392E+02, 3.634E+02, 3.898E+02, 3.597E+02, 3.309E+02,-5.099E+00,-4.370E+00,-5.100E+00,-2.866E+00,-6.696E-01, 7.807E-01, 7.389E-01, 7.547E-01, 1.023E+00
 4.000E+03, 5.858E-02, 8.852E-02, 2.049E-06, 8.757E-08, 4.309E-07, 6.922E-02, 7.586E-03, 8.485E-02, 3.199E-02, 6.771E-03, 6.870E-03, 1.028E-01, 1.251E+02, 1.538E+02, 9.687E+02, 1.155E+03, 3.690E+02, 9.535E+02, 6.695E+02, 1.157E+03, 9.127E+02, 9.719E+02, 1.098E+03, 2.178E+02, 1.075E+03, 1.090E+03, 1.088E+03, 1.222E+03, 1.105E+03, 1.173E+03, 1.067E+03, 7.646E+01, 4.504E+02, 1.047E+03, 8.718E+02, 9.038E+02, 6.457E+02, 3.937E+01, 4.398E+02, 3.656E+02, 3.879E+02, 3.620E+02, 3.312E+02,-5.122E+00,-4.531E+00,-4.919E+00,-2.959E+00,-4.852E-01, 7.937E-01, 7.206E-01, 7.386E-01, 1.038E+00
 4.080E+03, 5.752E-02, 8.914E-02, 3.340E-06, 7.492E-08, 7.032E-07, 6.967E-02, 2.076E-02, 9.572E-02, 1.444E-02, 2.212E-03, 3.094E-03, 9.096E-02, 1.278E+02, 1.579E+02, 9.825E+02, 1.180E+03, 3.562E+02, 9.655E+02, 6.039E+02, 1.204E+03, 9.202E+02, 9.805E+02, 1.093E+03, 2.205E+02, 1.101E+03, 1.093E+03, 1.106E+03, 1.222E+03, 1.102E+03, 1.191E+03, 1.080E+03, 8.826E+01, 4.685E+02, 1.058E+03, 9.142E+02, 9.233E+02, 6.739E+02, 3.935E+01, 4.503E+02, 3.749E+02, 3.967E+02, 3.645E+02, 3.371E+02,-4.901E+00,-4.445E+00,-5.284E+00,-3.042E+00,-7.043E-01, 7.442E-01, 7.236E-01, 7.787E-01, 1.030E+00
 4.160E+03, 4.477E-02, 9.669E-02, 1.898E-07, 3.133E-09, 3.992E-08, 7.512E-02, 1.775E-02, 9.312E-02, 1.853E-02, 3.526E-03, 3.964E-03, 9.359E-02, 1.284E+02, 1.574E+02, 9.744E+02, 1.177E+03, 3.553E+02, 9.734E+02, 5.911E+02, 1.202E+03, 9.216E+02, 9.798E+02, 1.100E+03, 2.226E+02, 1.100E+03, 1.088E+03, 1.110E+03, 1.237E+03, 1.110E+03, 1.176E+03, 1.073E+03, 6.533E+01, 4.592E+02, 1.038E+03, 8.553E+02, 8.883E+02, 6.413E+02, 3.844E+01, 4.512E+02, 3.747E+02, 3.989E+02, 3.694E+02, 3.383E+02,-5.142E+00,-4.356E+00,-5.040E+00,-2.853E+00,-6.406E-01, 7.616E-01, 7.472E-01, 7.676E-01, 1.025E+00
 4.240E+03, 4.133E-02, 9.811E-02, 5.981E-04, 2.010E-05, 1.273E-04, 7.685E-02, 1.753E-02, 8.906E-02, 2.252E-02, 4.108E-03, 4.837E-03, 9.525E-02, 1.231E+02, 1.520E+02, 9.647E+02, 1.187E+03, 3.381E+02, 9.605E+02, 5.212E+02, 1.174E+03, 9.085E+02, 9.688E+02, 1.098E+03, 2.236E+02, 1.097E+03, 1.095E+03, 1.093E+03, 1.223E+03, 1.104E+03, 1.172E+03, 1.069E+03, 4.656E+01, 4.307E+02, 1.048E+03, 7.988E+02, 8.590E+02, 6.245E+02, 4.084E+01, 4.435E+02, 3.658E+02, 3.903E+02, 3.601E+02, 3.311E+02,-5.218E+00,-4.455E+00,-5.053E+00,-2.893E+00,-5.528E-01, 7.717E-01, 7.183E-01, 7.394E-01, 1.013E+00
 4.320E+03, 3.514E-02, 1.021E-01, 2.418E-04, 9.624E-07, 5.111E-05, 7.935E-02, 2.011E-02, 9.927E-02, 1.145E-02, 1.603E-03, 2.451E-03, 9.014E-02, 1.235E+02, 1.513E+02, 9.680E+02, 1.164E+03, 3.309E+02, 9.592E+02, 5.731E+02, 1.193E+03, 9.093E+02, 9.668E+02, 1.079E+03, 2.231E+02, 1.086E+03, 1.083E+03, 1.086E+03, 1.200E+03, 1.086E+03, 1.176E+03, 1.068E+03, 7.399E+01, 4.406E+02, 1.014E+03, 7.892E+02, 8.417E+02, 6.244E+02, 3.820E+01, 4.362E+02, 3.593E+02, 3.844E+02, 3.570E+02, 3.285E+02,-5.152E+00,-4.410E+00,-4.957E+00,-2.682E+00,-6.116E-01, 7.685E-01, 7.315E-01, 7.466E-01, 1.011E+00
 4.400E+03, 5.294E-02, 9.185E-02, 1.307E-06, 1.884E-08, 2.751E-07, 7.163E-02, 1.685E-02, 9.184E-02, 2.033E-02, 3.191E-03, 4.367E-03, 9.491E-02, 1.295E+02, 1.588E+02, 9.815E+02, 1.162E+03, 3.605E+02, 9.716E+02, 5.745E+02, 1.183E+03, 9.239E+02, 9.826E+02, 1.094E+03, 2.227E+02, 1.086E+03, 1.075E+03, 1.090E+03, 1.205E+03, 1.093E+03, 1.185E+03, 1.076E+03, 8.367E+01, 4.610E+02, 1.053E+03, 8.941E+02, 9.082E+02, 6.566E+02, 3.824E+01, 4.501E+02, 3.715E+02, 4.000E+02, 3.726E+02, 3.419E+02,-5.106E+00,-4.493E+00,-5.118E+00,-2.986E+00,-6.286E-01, 7.834E-01, 7.461E-01, 7.555E-01, 9.932E-01
 4.480E+03, 4.443E-02, 9.681E-02, 7.977E-05, 2.277E-07, 1.688E-05, 7.531E-02, 1.414E-02, 9.290E-02, 2.068E-02, 4.669E-03, 4.420E-03, 9.569E-02, 1.251E+02, 1.527E+02, 9.709E+02, 1.155E+03, 3.540E+02, 9.618E+02, 5.609E+02, 1.185E+03, 9.138E+02, 9.697E+02, 1.084E+03, 2.234E+02, 1.090E+03, 1.081E+03, 1.086E+03, 1.207E+03, 1.091E+03, 1.174E+03, 1.070E+03, 8.344E+01, 4.545E+02, 1.026E+03, 8.219E+02, 8.692E+02, 6.398E+02, 3.794E+01, 4.402E+02, 3.633E+02, 3.879E+02, 3.585E+02, 3.308E+02,-5.183E+00,-4.459E+00,-5.017E+00,-2.829E+00,-6.479E-01, 7.435E-01, 7.341E-01, 7.696E-01, 1.013E+00
 4.560E+03, 3.994E-02, 9.953E-02, 1.348E-05, 1.560E-08, 2.840E-06, 7.720E-02, 1.713E-02, 9.712E-02, 1.517E-02, 2.224E-03, 3.252E-03, 9.284E-02, 1.229E+02, 1.510E+02, 9.661E+02, 1.162E+03, 3.254E+02, 9.547E+02, 5.016E+02, 1.189E+03, 9.079E+02, 9.660E+02, 1.078E+03, 2.234E+02, 1.083E+03, 1.080E+03, 1.086E+03, 1.190E+03, 1.081E+03, 1.184E+03, 1.073E+03, 9.565E+01, 4.582E+02, 1.033E+03, 7.832E+02, 8.514E+02, 6.163E+02, 3.759E+01, 4.336E+02, 3.597E+02, 3.846E+02, 3.566E+02, 3.271E+02,-4.962E+00,-4.479E+00,-5.138E+00,-2.860E+00,-4.473E-01, 7.379E-01, 7.468E-01, 7.728E-01, 1.011E+00
 4.640E+03, 4.870E-02, 9.436E-02, 3.031E-06, 3.311E-08, 6.376E-07, 7.344E-02, 1.592E-02, 9.927E-02, 1.378E-02, 2.182E-03, 2.950E-03, 9.276E-02, 1.238E+02, 1.520E+02, 9.613E+02, 1.153E+03, 3.355E+02, 9.575E+02, 5.640E+02, 1.185E+03, 9.100E+02, 9.684E+02, 1.071E+03, 2.225E+02, 1.080E+03, 1.087E+03, 1.084E+03, 1.202E+03, 1.082E+03, 1.179E+03, 1.070E+03, 9.540E+01, 4.528E+02, 1.029E+03, 7.826E+02, 8.455E+02, 6.290E+02, 3.916E+01, 4.364E+02, 3.603E+02, 3.845E+02, 3.565E+02, 3.278E+02,-4.900E+00,-4.516E+00,-5.071E+00,-2.859E+00,-6.175E-01, 7.467E-01, 7.401E-01, 7.724E-01, 1.021E+00
 4.720E+03, 4.726E-02, 9.521E-02, 2.122E-07, 2.913E-09, 4.464E-08, 7.406E-02, 1.283E-02, 9.561E-02, 1.893E-02, 3.563E-03, 4.055E-03, 9.587E-02, 1.285E+02, 1.564E+02, 9.693E+02, 1.148E+03, 3.458E+02, 9.753E+02, 5.370E+02, 1.184E+03, 9.215E+02, 9.777E+02, 1.079E+03, 2.221E+02, 1.069E+03, 1.092E+03, 1.090E+03, 1.194E+03, 1.079E+03, 1.185E+03, 1.079E+03, 1.403E+02, 4.859E+02, 1.042E+03, 8.563E+02, 8.959E+02, 6.245E+02, 3.744E+01, 4.441E+02, 3.673E+02, 3.955E+02, 3.671E+02, 3.371E+02,-4.867E+00,-4.547E+00,-5.174E+00,-2.824E+00,-5.019E-01, 7.616E-01, 7.343E-01, 7.813E-01, 1.030E+00
 4.800E+03, 4.981E-02, 9.370E-02, 3.416E-06, 4.993E-08, 7.191E-07, 7.297E-02, 9.886E-03, 9.587E-02, 2.043E-02, 3.148E-03, 4.385E-03, 9.795E-02, 1.315E+02, 1.588E+02, 9.790E+02, 1.145E+03, 3.405E+02, 9.777E+02, 5.674E+02, 1.210E+03, 9.286E+02, 9.825E+02, 1.083E+03, 2.229E+02, 1.077E+03, 1.098E+03, 1.097E+03, 1.190E+03, 1.079E+03, 1.186E+03, 1.079E+03, 1.196E+02, 4.788E+02, 1.045E+03, 8.872E+02, 9.007E+02, 6.369E+02, 3.823E+01, 4.473E+02, 3.708E+02, 3.975E+02, 3.719E+02, 3.386E+02,-5.074E+00,-4.631E+00,-4.991E+00,-2.907E+00,-6.211E-01, 7.330E-01, 7.693E-01, 7.723E-01, 1.005E+00
 4.880E+03, 4.529E-02, 9.637E-02, 6.401E-06, 1.452E-07, 1.348E-06, 7.491E-02, 1.220E-02, 9.882E-02, 1.632E-02, 2.424E-03, 3.495E-03, 9.539E-02, 1.283E+02, 1.559E+02, 9.756E+02, 1.153E+03, 3.282E+02, 9.708E+02, 5.682E+02, 1.194E+03, 9.216E+02, 9.769E+02, 1.081E+03, 2.239E+02, 1.076E+03, 1.095E+03, 1.083E+03, 1.202E+03, 1.085E+03, 1.180E+03, 1.075E+03, 1.046E+02, 4.777E+02, 1.033E+03, 8.416E+02, 8.817E+02, 6.493E+02, 3.768E+01, 4.441E+02, 3.686E+02, 3.945E+02, 3.663E+02, 3.346E+02,-4.981E+00,-4.501E+00,-5.003E+00,-2.924E+00,-5.846E-01, 7.477E-01, 7.493E-01, 7.543E-01, 1.023E+00
 4.960E+03, 4.270E-02, 9.782E-02, 9.061E-05, 7.916E-07, 1.914E-05, 7.605E-02, 1.529E-02, 9.202E-02, 2.097E-02, 3.861E-03, 4.494E-03, 9.561E-02, 1.318E+02, 1.580E+02, 9.815E+02, 1.156E+03, 3.496E+02, 9.842E+02, 5.596E+02, 1.192E+03, 9.301E+02, 9.815E+02, 1.083E+03, 2.245E+02, 1.086E+03, 1.081E+03, 1.095E+03, 1.186E+03, 1.078E+03, 1.190E+03, 1.080E+03, 1.278E+02, 4.823E+02, 1.044E+03, 8.080E+02, 8.637E+02, 6.457E+02, 3.889E+01, 4.492E+02, 3.690E+02, 3.968E+02, 3.710E+02, 3.392E+02,-5.024E+00,-4.518E+00,-5.008E+00,-2.907E+00,-6.374E-01, 7.795E-01, 7.521E-01, 7.807E-01, 1.030E+00
