s,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m
 1.36E+002, 4.61E+000, 4.61E+000, 4.61E+000, 4.61E+000, 4.61E+000, 4.61E+000, 4.61E+000, 2.49E+001, 1.94E-001, 2.54E+001, 5.23E+001, 5.23E+001, 5.23E+001, 5.23E+001, 5.23E+001, 5.23E+001, 5.23E+001, 9.43E+001, 1.31E+000, 9.39E+001, 2.19E+001, 2.19E+001, 2.19E+001, 2.19E+001, 2.19E+001, 2.19E+001, 2.19E+001, 3.36E+001, 3.76E-001, 3.45E+001, 4.35E+001, 4.35E+001, 4.35E+001, 4.35E+001, 4.35E+001, 4.35E+001, 4.35E+001, 6.19E+001, 3.54E-001, 6.46E+001, 2.48E+001, 2.48E+001, 2.48E+001, 2.48E+001, 2.48E+001, 2.48E+001, 2.48E+001, 3.90E+001, 3.58E-001, 3.95E+001, 2.76E+001, 2.55E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 4.20E-002, 9.79E+001, 9.32E+001, 7.08E+001, 6.33E+001, 5.18E+001, 3.58E+001, 3.18E+001, 3.36E-001, 3.29E+001, 3.35E+001, 2.83E+001, 2.65E+001, 2.58E+001, 2.42E+001, 2.41E+001, 1.03E-001, 6.28E+001, 5.98E+001, 4.38E+001, 2.68E+001, 2.42E+001, 2.41E+001, 2.41E+001, 2.39E-001, 3.80E+001, 3.13E+001, 2.51E+001, 2.43E+001, 2.41E+001, 2.40E+001, 2.40E+001, 1.06E-001, 5.27E+001, 4.03E+001, 2.54E+001, 2.47E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.14E-001
 1.37E+002, 5.63E+000, 5.63E+000, 5.63E+000, 5.63E+000, 5.63E+000, 5.63E+000, 5.63E+000, 2.51E+001, 1.68E-001, 2.56E+001, 5.23E+001, 5.23E+001, 5.23E+001, 5.23E+001, 5.23E+001, 5.23E+001, 5.23E+001, 9.53E+001, 8.60E-001, 9.49E+001, 2.24E+001, 2.24E+001, 2.24E+001, 2.24E+001, 2.24E+001, 2.24E+001, 2.24E+001, 3.40E+001, 3.56E-001, 3.48E+001, 4.24E+001, 4.24E+001, 4.24E+001, 4.24E+001, 4.24E+001, 4.24E+001, 4.24E+001, 6.29E+001, 2.37E-001, 6.54E+001, 2.46E+001, 2.46E+001, 2.46E+001, 2.46E+001, 2.46E+001, 2.46E+001, 2.46E+001, 3.94E+001, 3.02E-001, 3.99E+001, 2.78E+001, 2.56E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 4.32E-002, 9.96E+001, 9.39E+001, 7.29E+001, 6.43E+001, 5.26E+001, 3.63E+001, 3.18E+001, 3.33E-001, 3.34E+001, 3.39E+001, 2.85E+001, 2.68E+001, 2.60E+001, 2.42E+001, 2.41E+001, 1.05E-001, 6.34E+001, 6.10E+001, 4.42E+001, 2.68E+001, 2.42E+001, 2.41E+001, 2.41E+001, 2.58E-001, 3.87E+001, 3.18E+001, 2.53E+001, 2.44E+001, 2.41E+001, 2.40E+001, 2.40E+001, 1.16E-001, 5.36E+001, 4.12E+001, 2.55E+001, 2.48E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.08E-001
 1.38E+002, 6.15E+000, 6.15E+000, 6.15E+000, 6.15E+000, 6.15E+000, 6.15E+000, 6.15E+000, 2.53E+001, 1.79E-001, 2.59E+001, 5.29E+001, 5.29E+001, 5.29E+001, 5.29E+001, 5.29E+001, 5.29E+001, 5.29E+001, 9.62E+001, 1.06E+000, 9.57E+001, 2.29E+001, 2.29E+001, 2.29E+001, 2.29E+001, 2.29E+001, 2.29E+001, 2.29E+001, 3.45E+001, 3.67E-001, 3.53E+001, 4.29E+001, 4.29E+001, 4.29E+001, 4.29E+001, 4.29E+001, 4.29E+001, 4.29E+001, 6.37E+001, 2.38E-001, 6.62E+001, 2.35E+001, 2.35E+001, 2.35E+001, 2.35E+001, 2.35E+001, 2.35E+001, 2.35E+001, 3.96E+001, 3.12E-001, 4.01E+001, 2.80E+001, 2.57E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 4.73E-002, 1.02E+002, 9.52E+001, 7.50E+001, 6.41E+001, 5.33E+001, 3.68E+001, 3.19E+001, 3.59E-001, 3.37E+001, 3.44E+001, 2.87E+001, 2.71E+001, 2.62E+001, 2.43E+001, 2.41E+001, 1.03E-001, 6.42E+001, 6.19E+001, 4.47E+001, 2.68E+001, 2.42E+001, 2.41E+001, 2.41E+001, 2.66E-001, 3.91E+001, 3.22E+001, 2.55E+001, 2.45E+001, 2.42E+001, 2.40E+001, 2.40E+001, 1.03E-001, 5.39E+001, 4.14E+001, 2.56E+001, 2.48E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.96E-001
 1.39E+002, 6.51E+000, 6.51E+000, 6.51E+000, 6.51E+000, 6.51E+000, 6.51E+000, 6.51E+000, 2.55E+001, 1.31E-001, 2.61E+001, 5.56E+001, 5.56E+001, 5.56E+001, 5.56E+001, 5.56E+001, 5.56E+001, 5.56E+001, 9.80E+001, 1.12E+000, 9.76E+001, 2.28E+001, 2.28E+001, 2.28E+001, 2.28E+001, 2.28E+001, 2.28E+001, 2.28E+001, 3.48E+001, 3.48E-001, 3.56E+001, 4.38E+001, 4.38E+001, 4.38E+001, 4.38E+001, 4.38E+001, 4.38E+001, 4.38E+001, 6.45E+001, 2.08E-001, 6.69E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 3.99E+001, 3.05E-001, 4.04E+001, 2.84E+001, 2.58E+001, 2.41E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 5.40E-002, 1.05E+002, 9.79E+001, 7.52E+001, 6.48E+001, 5.37E+001, 3.72E+001, 3.20E+001, 4.15E-001, 3.40E+001, 3.47E+001, 2.88E+001, 2.73E+001, 2.63E+001, 2.43E+001, 2.41E+001, 1.03E-001, 6.49E+001, 6.26E+001, 4.49E+001, 2.68E+001, 2.42E+001, 2.41E+001, 2.41E+001, 2.64E-001, 3.90E+001, 3.24E+001, 2.57E+001, 2.46E+001, 2.43E+001, 2.41E+001, 2.40E+001, 9.67E-002, 5.39E+001, 4.10E+001, 2.56E+001, 2.48E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.11E-001
 1.40E+002, 6.57E+000, 6.57E+000, 6.57E+000, 6.57E+000, 6.57E+000, 6.57E+000, 6.57E+000, 2.56E+001, 4.15E-002, 2.63E+001, 5.63E+001, 5.63E+001, 5.63E+001, 5.63E+001, 5.63E+001, 5.63E+001, 5.63E+001, 9.96E+001, 1.09E+000, 9.92E+001, 2.30E+001, 2.30E+001, 2.30E+001, 2.30E+001, 2.30E+001, 2.30E+001, 2.30E+001, 3.52E+001, 3.68E-001, 3.59E+001, 4.56E+001, 4.56E+001, 4.56E+001, 4.56E+001, 4.56E+001, 4.56E+001, 4.56E+001, 6.54E+001, 2.46E-001, 6.78E+001, 2.36E+001, 2.36E+001, 2.36E+001, 2.36E+001, 2.36E+001, 2.36E+001, 2.36E+001, 4.02E+001, 3.61E-001, 4.06E+001, 2.87E+001, 2.59E+001, 2.42E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 5.71E-002, 1.07E+002, 1.01E+002, 7.44E+001, 6.47E+001, 5.42E+001, 3.75E+001, 3.22E+001, 3.86E-001, 3.43E+001, 3.50E+001, 2.90E+001, 2.76E+001, 2.65E+001, 2.43E+001, 2.41E+001, 1.09E-001, 6.59E+001, 6.30E+001, 4.47E+001, 2.67E+001, 2.42E+001, 2.41E+001, 2.41E+001, 2.66E-001, 3.90E+001, 3.26E+001, 2.60E+001, 2.48E+001, 2.44E+001, 2.41E+001, 2.40E+001, 1.07E-001, 5.46E+001, 4.10E+001, 2.55E+001, 2.47E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.18E-001
 1.41E+002, 6.41E+000, 6.41E+000, 6.41E+000, 6.41E+000, 6.41E+000, 6.41E+000, 6.41E+000, 2.57E+001, 3.47E-002, 2.65E+001, 5.77E+001, 5.77E+001, 5.77E+001, 5.77E+001, 5.77E+001, 5.77E+001, 5.77E+001, 1.01E+002, 9.59E-001, 1.01E+002, 2.37E+001, 2.37E+001, 2.37E+001, 2.37E+001, 2.37E+001, 2.37E+001, 2.37E+001, 3.55E+001, 3.47E-001, 3.62E+001, 4.63E+001, 4.63E+001, 4.63E+001, 4.63E+001, 4.63E+001, 4.63E+001, 4.63E+001, 6.62E+001, 1.82E-001, 6.84E+001, 2.46E+001, 2.46E+001, 2.46E+001, 2.46E+001, 2.46E+001, 2.46E+001, 2.46E+001, 4.06E+001, 3.45E-001, 4.11E+001, 2.90E+001, 2.60E+001, 2.43E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 5.75E-002, 1.08E+002, 1.03E+002, 7.41E+001, 6.49E+001, 5.48E+001, 3.79E+001, 3.25E+001, 3.83E-001, 3.47E+001, 3.53E+001, 2.92E+001, 2.78E+001, 2.66E+001, 2.43E+001, 2.41E+001, 1.15E-001, 6.68E+001, 6.37E+001, 4.55E+001, 2.70E+001, 2.43E+001, 2.41E+001, 2.41E+001, 2.71E-001, 3.93E+001, 3.27E+001, 2.63E+001, 2.49E+001, 2.46E+001, 2.42E+001, 2.40E+001, 1.08E-001, 5.54E+001, 4.15E+001, 2.55E+001, 2.47E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.20E-001
 1.42E+002, 6.51E+000, 6.51E+000, 6.51E+000, 6.51E+000, 6.51E+000, 6.51E+000, 6.51E+000, 2.58E+001, 1.01E-001, 2.67E+001, 5.66E+001, 5.66E+001, 5.66E+001, 5.66E+001, 5.66E+001, 5.66E+001, 5.66E+001, 1.03E+002, 1.10E+000, 1.02E+002, 2.41E+001, 2.41E+001, 2.41E+001, 2.41E+001, 2.41E+001, 2.41E+001, 2.41E+001, 3.58E+001, 3.59E-001, 3.64E+001, 4.62E+001, 4.62E+001, 4.62E+001, 4.62E+001, 4.62E+001, 4.62E+001, 4.62E+001, 6.68E+001, 1.28E-001, 6.89E+001, 2.51E+001, 2.51E+001, 2.51E+001, 2.51E+001, 2.51E+001, 2.51E+001, 2.51E+001, 4.11E+001, 3.92E-001, 4.15E+001, 2.92E+001, 2.61E+001, 2.43E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 5.81E-002, 1.09E+002, 1.07E+002, 7.75E+001, 6.65E+001, 5.55E+001, 3.83E+001, 3.30E+001, 3.49E-001, 3.50E+001, 3.57E+001, 2.93E+001, 2.81E+001, 2.66E+001, 2.42E+001, 2.41E+001, 1.14E-001, 6.74E+001, 6.46E+001, 4.62E+001, 2.70E+001, 2.43E+001, 2.41E+001, 2.41E+001, 2.81E-001, 3.97E+001, 3.29E+001, 2.66E+001, 2.51E+001, 2.48E+001, 2.43E+001, 2.40E+001, 1.17E-001, 5.64E+001, 4.25E+001, 2.56E+001, 2.46E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.27E-001
 1.43E+002, 7.08E+000, 7.08E+000, 7.08E+000, 7.08E+000, 7.08E+000, 7.08E+000, 7.08E+000, 2.60E+001, 1.58E-001, 2.69E+001, 5.54E+001, 5.54E+001, 5.54E+001, 5.54E+001, 5.54E+001, 5.54E+001, 5.54E+001, 1.03E+002, 1.20E+000, 1.03E+002, 2.52E+001, 2.52E+001, 2.52E+001, 2.52E+001, 2.52E+001, 2.52E+001, 2.52E+001, 3.61E+001, 3.95E-001, 3.67E+001, 4.66E+001, 4.66E+001, 4.66E+001, 4.66E+001, 4.66E+001, 4.66E+001, 4.66E+001, 6.75E+001, 2.32E-001, 6.96E+001, 2.68E+001, 2.68E+001, 2.68E+001, 2.68E+001, 2.68E+001, 2.68E+001, 2.68E+001, 4.16E+001, 3.64E-001, 4.20E+001, 2.95E+001, 2.63E+001, 2.44E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 5.91E-002, 1.10E+002, 1.10E+002, 7.95E+001, 6.84E+001, 5.62E+001, 3.86E+001, 3.34E+001, 3.62E-001, 3.53E+001, 3.60E+001, 2.95E+001, 2.83E+001, 2.66E+001, 2.42E+001, 2.41E+001, 1.13E-001, 6.80E+001, 6.55E+001, 4.68E+001, 2.69E+001, 2.43E+001, 2.41E+001, 2.41E+001, 2.77E-001, 4.02E+001, 3.32E+001, 2.68E+001, 2.53E+001, 2.49E+001, 2.44E+001, 2.41E+001, 1.18E-001, 5.75E+001, 4.39E+001, 2.60E+001, 2.46E+001, 2.41E+001, 2.40E+001, 2.40E+001, 2.33E-001
 1.44E+002, 7.89E+000, 7.89E+000, 7.89E+000, 7.89E+000, 7.89E+000, 7.89E+000, 7.89E+000, 2.62E+001, 1.71E-001, 2.71E+001, 5.56E+001, 5.56E+001, 5.56E+001, 5.56E+001, 5.56E+001, 5.56E+001, 5.56E+001, 1.05E+002, 1.51E+000, 1.04E+002, 2.63E+001, 2.63E+001, 2.63E+001, 2.63E+001, 2.63E+001, 2.63E+001, 2.63E+001, 3.64E+001, 3.82E-001, 3.70E+001, 4.83E+001, 4.83E+001, 4.83E+001, 4.83E+001, 4.83E+001, 4.83E+001, 4.83E+001, 6.86E+001, 2.60E-001, 7.08E+001, 2.54E+001, 2.54E+001, 2.54E+001, 2.54E+001, 2.54E+001, 2.54E+001, 2.54E+001, 4.17E+001, 2.39E-001, 4.20E+001, 2.97E+001, 2.65E+001, 2.45E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 6.08E-002, 1.10E+002, 1.14E+002, 8.21E+001, 6.90E+001, 5.64E+001, 3.89E+001, 3.35E+001, 3.76E-001, 3.55E+001, 3.63E+001, 2.97E+001, 2.86E+001, 2.65E+001, 2.43E+001, 2.42E+001, 1.18E-001, 6.87E+001, 6.58E+001, 4.77E+001, 2.70E+001, 2.43E+001, 2.41E+001, 2.41E+001, 2.86E-001, 4.06E+001, 3.35E+001, 2.70E+001, 2.55E+001, 2.51E+001, 2.45E+001, 2.41E+001, 1.19E-001, 5.83E+001, 4.43E+001, 2.64E+001, 2.46E+001, 2.41E+001, 2.40E+001, 2.40E+001, 2.25E-001
 1.45E+002, 8.65E+000, 8.65E+000, 8.65E+000, 8.65E+000, 8.65E+000, 8.65E+000, 8.65E+000, 2.64E+001, 1.83E-001, 2.74E+001, 6.03E+001, 6.03E+001, 6.03E+001, 6.03E+001, 6.03E+001, 6.03E+001, 6.03E+001, 1.08E+002, 1.41E+000, 1.08E+002, 2.77E+001, 2.77E+001, 2.77E+001, 2.77E+001, 2.77E+001, 2.77E+001, 2.77E+001, 3.69E+001, 4.30E-001, 3.75E+001, 4.93E+001, 4.93E+001, 4.93E+001, 4.93E+001, 4.93E+001, 4.93E+001, 4.93E+001, 6.97E+001, 2.93E-001, 7.19E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 4.17E+001, 3.28E-001, 4.18E+001, 2.99E+001, 2.68E+001, 2.46E+001, 2.41E+001, 2.40E+001, 2.40E+001, 2.40E+001, 6.45E-002, 1.11E+002, 1.13E+002, 8.09E+001, 6.89E+001, 5.68E+001, 3.95E+001, 3.40E+001, 3.50E-001, 3.58E+001, 3.66E+001, 2.99E+001, 2.88E+001, 2.64E+001, 2.43E+001, 2.42E+001, 1.30E-001, 6.95E+001, 6.57E+001, 4.93E+001, 2.72E+001, 2.43E+001, 2.41E+001, 2.41E+001, 2.87E-001, 4.08E+001, 3.37E+001, 2.73E+001, 2.57E+001, 2.52E+001, 2.46E+001, 2.41E+001, 1.17E-001, 5.85E+001, 4.50E+001, 2.68E+001, 2.46E+001, 2.41E+001, 2.40E+001, 2.40E+001, 2.26E-001
 1.46E+002, 9.43E+000, 9.43E+000, 9.43E+000, 9.43E+000, 9.43E+000, 9.43E+000, 9.43E+000, 2.67E+001, 2.04E-001, 2.76E+001, 6.10E+001, 6.10E+001, 6.10E+001, 6.10E+001, 6.10E+001, 6.10E+001, 6.10E+001, 1.11E+002, 9.12E-001, 1.11E+002, 2.82E+001, 2.82E+001, 2.82E+001, 2.82E+001, 2.82E+001, 2.82E+001, 2.82E+001, 3.74E+001, 3.82E-001, 3.80E+001, 4.93E+001, 4.93E+001, 4.93E+001, 4.93E+001, 4.93E+001, 4.93E+001, 4.93E+001, 7.09E+001, 3.48E-001, 7.31E+001, 2.66E+001, 2.66E+001, 2.66E+001, 2.66E+001, 2.66E+001, 2.66E+001, 2.66E+001, 4.21E+001, 3.90E-001, 4.23E+001, 3.02E+001, 2.72E+001, 2.48E+001, 2.41E+001, 2.40E+001, 2.40E+001, 2.40E+001, 6.53E-002, 1.12E+002, 1.13E+002, 8.17E+001, 6.92E+001, 5.74E+001, 4.00E+001, 3.45E+001, 4.02E-001, 3.63E+001, 3.71E+001, 3.01E+001, 2.90E+001, 2.63E+001, 2.43E+001, 2.42E+001, 1.31E-001, 7.06E+001, 6.63E+001, 5.11E+001, 2.78E+001, 2.43E+001, 2.41E+001, 2.41E+001, 2.85E-001, 4.09E+001, 3.40E+001, 2.76E+001, 2.60E+001, 2.53E+001, 2.47E+001, 2.42E+001, 1.18E-001, 5.90E+001, 4.62E+001, 2.73E+001, 2.46E+001, 2.41E+001, 2.41E+001, 2.40E+001, 2.37E-001
 1.47E+002, 1.01E+001, 1.01E+001, 1.01E+001, 1.01E+001, 1.01E+001, 1.01E+001, 1.01E+001, 2.69E+001, 1.85E-001, 2.79E+001, 5.64E+001, 5.64E+001, 5.64E+001, 5.64E+001, 5.64E+001, 5.64E+001, 5.64E+001, 1.11E+002, 1.14E+000, 1.11E+002, 2.79E+001, 2.79E+001, 2.79E+001, 2.79E+001, 2.79E+001, 2.79E+001, 2.79E+001, 3.78E+001, 3.93E-001, 3.85E+001, 5.02E+001, 5.02E+001, 5.02E+001, 5.02E+001, 5.02E+001, 5.02E+001, 5.02E+001, 7.24E+001, 3.23E-001, 7.47E+001, 2.97E+001, 2.97E+001, 2.97E+001, 2.97E+001, 2.97E+001, 2.97E+001, 2.97E+001, 4.28E+001, 3.79E-001, 4.31E+001, 3.04E+001, 2.76E+001, 2.50E+001, 2.42E+001, 2.40E+001, 2.40E+001, 2.40E+001, 6.70E-002, 1.15E+002, 1.17E+002, 8.39E+001, 7.01E+001, 5.81E+001, 4.05E+001, 3.51E+001, 4.28E-001, 3.66E+001, 3.77E+001, 3.05E+001, 2.92E+001, 2.61E+001, 2.43E+001, 2.42E+001, 1.31E-001, 7.13E+001, 6.70E+001, 5.25E+001, 2.90E+001, 2.43E+001, 2.41E+001, 2.42E+001, 2.98E-001, 4.11E+001, 3.42E+001, 2.80E+001, 2.63E+001, 2.55E+001, 2.48E+001, 2.42E+001, 1.21E-001, 5.92E+001, 4.67E+001, 2.78E+001, 2.47E+001, 2.41E+001, 2.41E+001, 2.40E+001, 2.32E-001
 1.48E+002, 1.07E+001, 1.07E+001, 1.07E+001, 1.07E+001, 1.07E+001, 1.07E+001, 1.07E+001, 2.72E+001, 1.48E-001, 2.82E+001, 5.74E+001, 5.74E+001, 5.74E+001, 5.74E+001, 5.74E+001, 5.74E+001, 5.74E+001, 1.12E+002, 1.16E+000, 1.11E+002, 2.76E+001, 2.76E+001, 2.76E+001, 2.76E+001, 2.76E+001, 2.76E+001, 2.76E+001, 3.83E+001, 3.52E-001, 3.89E+001, 5.04E+001, 5.04E+001, 5.04E+001, 5.04E+001, 5.04E+001, 5.04E+001, 5.04E+001, 7.34E+001, 1.69E-001, 7.55E+001, 3.00E+001, 3.00E+001, 3.00E+001, 3.00E+001, 3.00E+001, 3.00E+001, 3.00E+001, 4.34E+001, 3.84E-001, 4.38E+001, 3.05E+001, 2.79E+001, 2.53E+001, 2.42E+001, 2.40E+001, 2.40E+001, 2.40E+001, 6.51E-002, 1.19E+002, 1.18E+002, 8.59E+001, 7.10E+001, 5.87E+001, 4.08E+001, 3.55E+001, 4.32E-001, 3.68E+001, 3.80E+001, 3.09E+001, 2.94E+001, 2.60E+001, 2.43E+001, 2.42E+001, 1.38E-001, 7.24E+001, 6.81E+001, 5.32E+001, 3.00E+001, 2.43E+001, 2.42E+001, 2.42E+001, 3.02E-001, 4.12E+001, 3.45E+001, 2.83E+001, 2.66E+001, 2.57E+001, 2.48E+001, 2.42E+001, 1.24E-001, 5.99E+001, 4.62E+001, 2.82E+001, 2.48E+001, 2.41E+001, 2.41E+001, 2.40E+001, 2.52E-001
 1.49E+002, 1.10E+001, 1.10E+001, 1.10E+001, 1.10E+001, 1.10E+001, 1.10E+001, 1.10E+001, 2.74E+001, 1.33E-001, 2.85E+001, 5.58E+001, 5.58E+001, 5.58E+001, 5.58E+001, 5.58E+001, 5.58E+001, 5.58E+001, 1.12E+002, 1.51E+000, 1.11E+002, 2.75E+001, 2.75E+001, 2.75E+001, 2.75E+001, 2.75E+001, 2.75E+001, 2.75E+001, 3.86E+001, 3.13E-001, 3.92E+001, 5.04E+001, 5.04E+001, 5.04E+001, 5.04E+001, 5.04E+001, 5.04E+001, 5.04E+001, 7.39E+001, 1.24E-001, 7.59E+001, 2.95E+001, 2.95E+001, 2.95E+001, 2.95E+001, 2.95E+001, 2.95E+001, 2.95E+001, 4.38E+001, 2.92E-001, 4.43E+001, 3.06E+001, 2.80E+001, 2.56E+001, 2.43E+001, 2.40E+001, 2.40E+001, 2.40E+001, 6.38E-002, 1.20E+002, 1.19E+002, 8.54E+001, 7.24E+001, 5.88E+001, 4.11E+001, 3.60E+001, 4.32E-001, 3.73E+001, 3.84E+001, 3.12E+001, 2.96E+001, 2.59E+001, 2.43E+001, 2.42E+001, 1.45E-001, 7.36E+001, 7.02E+001, 5.20E+001, 2.99E+001, 2.43E+001, 2.42E+001, 2.42E+001, 3.12E-001, 4.14E+001, 3.48E+001, 2.87E+001, 2.69E+001, 2.59E+001, 2.49E+001, 2.42E+001, 1.30E-001, 6.12E+001, 4.62E+001, 2.83E+001, 2.48E+001, 2.41E+001, 2.41E+001, 2.40E+001, 2.53E-001
 1.50E+002, 1.15E+001, 1.15E+001, 1.15E+001, 1.15E+001, 1.15E+001, 1.15E+001, 1.15E+001, 2.77E+001, 1.70E-001, 2.87E+001, 5.90E+001, 5.90E+001, 5.90E+001, 5.90E+001, 5.90E+001, 5.90E+001, 5.90E+001, 1.14E+002, 1.29E+000, 1.13E+002, 2.74E+001, 2.74E+001, 2.74E+001, 2.74E+001, 2.74E+001, 2.74E+001, 2.74E+001, 3.88E+001, 2.68E-001, 3.94E+001, 5.05E+001, 5.05E+001, 5.05E+001, 5.05E+001, 5.05E+001, 5.05E+001, 5.05E+001, 7.45E+001, 2.16E-001, 7.63E+001, 2.84E+001, 2.84E+001, 2.84E+001, 2.84E+001, 2.84E+001, 2.84E+001, 2.84E+001, 4.40E+001, 2.61E-001, 4.44E+001, 3.06E+001, 2.81E+001, 2.57E+001, 2.43E+001, 2.40E+001, 2.40E+001, 2.40E+001, 6.30E-002, 1.20E+002, 1.22E+002, 8.48E+001, 7.41E+001, 5.99E+001, 4.15E+001, 3.65E+001, 4.16E-001, 3.76E+001, 3.89E+001, 3.15E+001, 2.98E+001, 2.58E+001, 2.44E+001, 2.42E+001, 1.40E-001, 7.55E+001, 7.24E+001, 5.13E+001, 2.95E+001, 2.43E+001, 2.42E+001, 2.42E+001, 3.20E-001, 4.18E+001, 3.51E+001, 2.91E+001, 2.72E+001, 2.61E+001, 2.49E+001, 2.42E+001, 1.39E-001, 6.18E+001, 4.71E+001, 2.84E+001, 2.48E+001, 2.41E+001, 2.41E+001, 2.41E+001, 2.49E-001
 1.51E+002, 1.18E+001, 1.18E+001, 1.18E+001, 1.18E+001, 1.18E+001, 1.18E+001, 1.18E+001, 2.79E+001, 1.33E-001, 2.89E+001, 6.04E+001, 6.04E+001, 6.04E+001, 6.04E+001, 6.04E+001, 6.04E+001, 6.04E+001, 1.16E+002, 1.20E+000, 1.15E+002, 2.88E+001, 2.88E+001, 2.88E+001, 2.88E+001, 2.88E+001, 2.88E+001, 2.88E+001, 3.90E+001, 4.22E-001, 3.95E+001, 5.15E+001, 5.15E+001, 5.15E+001, 5.15E+001, 5.15E+001, 5.15E+001, 5.15E+001, 7.57E+001, 2.73E-001, 7.76E+001, 2.73E+001, 2.73E+001, 2.73E+001, 2.73E+001, 2.73E+001, 2.73E+001, 2.73E+001, 4.42E+001, 3.67E-001, 4.45E+001, 3.05E+001, 2.84E+001, 2.59E+001, 2.44E+001, 2.40E+001, 2.40E+001, 2.40E+001, 6.72E-002, 1.23E+002, 1.23E+002, 8.95E+001, 7.63E+001, 6.16E+001, 4.19E+001, 3.66E+001, 4.35E-001, 3.80E+001, 3.94E+001, 3.19E+001, 3.01E+001, 2.58E+001, 2.44E+001, 2.42E+001, 1.48E-001, 7.67E+001, 7.40E+001, 5.09E+001, 2.97E+001, 2.43E+001, 2.42E+001, 2.42E+001, 3.26E-001, 4.24E+001, 3.55E+001, 2.96E+001, 2.76E+001, 2.64E+001, 2.50E+001, 2.43E+001, 1.44E-001, 6.31E+001, 4.82E+001, 2.86E+001, 2.48E+001, 2.41E+001, 2.41E+001, 2.41E+001, 2.85E-001
 1.52E+002, 1.18E+001, 1.18E+001, 1.18E+001, 1.18E+001, 1.18E+001, 1.18E+001, 1.18E+001, 2.80E+001, 1.35E-001, 2.90E+001, 6.22E+001, 6.22E+001, 6.22E+001, 6.22E+001, 6.22E+001, 6.22E+001, 6.22E+001, 1.18E+002, 1.51E+000, 1.17E+002, 3.26E+001, 3.26E+001, 3.26E+001, 3.26E+001, 3.26E+001, 3.26E+001, 3.26E+001, 3.96E+001, 5.27E-001, 4.01E+001, 5.24E+001, 5.24E+001, 5.24E+001, 5.24E+001, 5.24E+001, 5.24E+001, 5.24E+001, 7.73E+001, 3.50E-001, 7.96E+001, 2.80E+001, 2.80E+001, 2.80E+001, 2.80E+001, 2.80E+001, 2.80E+001, 2.80E+001, 4.46E+001, 4.30E-001, 4.48E+001, 3.05E+001, 2.89E+001, 2.59E+001, 2.44E+001, 2.40E+001, 2.40E+001, 2.40E+001, 7.49E-002, 1.26E+002, 1.23E+002, 9.28E+001, 7.73E+001, 6.21E+001, 4.22E+001, 3.65E+001, 4.35E-001, 3.85E+001, 3.97E+001, 3.23E+001, 3.03E+001, 2.57E+001, 2.44E+001, 2.42E+001, 1.69E-001, 7.78E+001, 7.49E+001, 5.10E+001, 3.00E+001, 2.43E+001, 2.42E+001, 2.42E+001, 3.28E-001, 4.32E+001, 3.60E+001, 3.01E+001, 2.79E+001, 2.66E+001, 2.50E+001, 2.43E+001, 1.45E-001, 6.47E+001, 4.91E+001, 2.88E+001, 2.50E+001, 2.41E+001, 2.41E+001, 2.41E+001, 2.85E-001
