s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 4.350E+02, 8.292E+02, 7.415E+02, 9.959E+02, 8.307E+02, 8.487E+02, 8.420E+02, 7.563E+02, 1.024E+03, 8.423E+02, 8.802E+02, 8.344E+02, 9.889E+02, 8.342E+02, 8.297E+02, 9.892E+02, 9.952E+02, 8.880E+02, 7.535E+02, 8.395E+02, 8.233E+02, 7.822E+02, 7.431E+02, 1.033E+03, 8.519E+02, 1.018E+03, 1.059E+03, 9.583E+02, 8.361E+02, 6.269E+02, 3.399E+02, 2.485E+02, 2.578E+02, 3.929E+02, 6.090E+02, 7.080E+02, 1.055E+03, 1.092E+03, 1.016E+03, 1.007E+03, 5.688E+02, 5.286E+02, 5.613E+02, 7.911E+02, 8.390E+02, 8.601E+02, 8.619E+02, 2.163E-02, 3.770E-02, 2.065E-01, 1.003E-01, 9.099E-02, 1.086E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.500E+02, 8.253E+02, 7.399E+02, 1.014E+03, 8.377E+02, 8.526E+02, 8.491E+02, 7.647E+02, 1.047E+03, 8.616E+02, 8.918E+02, 8.280E+02, 9.839E+02, 8.281E+02, 8.261E+02, 9.782E+02, 1.005E+03, 8.835E+02, 7.531E+02, 8.468E+02, 8.180E+02, 7.846E+02, 7.431E+02, 1.064E+03, 8.617E+02, 1.033E+03, 1.057E+03, 9.857E+02, 7.427E+02, 6.325E+02, 3.765E+02, 2.691E+02, 2.784E+02, 4.154E+02, 5.991E+02, 8.356E+02, 1.133E+03, 1.040E+03, 1.008E+03, 1.023E+03, 5.566E+02, 5.246E+02, 5.799E+02, 8.318E+02, 8.423E+02, 8.562E+02, 8.619E+02, 1.712E-02, 2.867E-02, 2.059E-01, 1.039E-01, 9.655E-02, 1.465E-03, 0.000E+00, 0.000E+00, 0.000E+00
 4.650E+02, 8.325E+02, 7.464E+02, 1.034E+03, 8.438E+02, 8.575E+02, 8.581E+02, 7.724E+02, 1.059E+03, 8.606E+02, 8.867E+02, 8.347E+02, 9.883E+02, 8.334E+02, 8.334E+02, 9.845E+02, 1.022E+03, 8.927E+02, 7.624E+02, 8.548E+02, 8.222E+02, 7.875E+02, 7.489E+02, 1.041E+03, 8.670E+02, 1.006E+03, 1.060E+03, 9.978E+02, 7.774E+02, 6.454E+02, 3.790E+02, 2.667E+02, 2.660E+02, 4.160E+02, 5.845E+02, 8.476E+02, 1.140E+03, 1.089E+03, 1.029E+03, 1.032E+03, 5.667E+02, 5.570E+02, 6.263E+02, 8.310E+02, 8.497E+02, 8.682E+02, 8.783E+02, 1.663E-02, 3.756E-02, 2.069E-01, 1.034E-01, 9.206E-02, 8.737E-04, 0.000E+00, 0.000E+00, 0.000E+00
 4.800E+02, 8.332E+02, 7.468E+02, 1.017E+03, 8.380E+02, 8.575E+02, 8.509E+02, 7.635E+02, 1.033E+03, 8.417E+02, 8.858E+02, 8.387E+02, 9.774E+02, 8.351E+02, 8.357E+02, 9.836E+02, 1.018E+03, 8.967E+02, 7.592E+02, 8.499E+02, 8.238E+02, 7.853E+02, 7.489E+02, 1.022E+03, 8.447E+02, 1.009E+03, 1.044E+03, 9.312E+02, 7.407E+02, 6.346E+02, 3.372E+02, 2.518E+02, 2.644E+02, 3.953E+02, 5.996E+02, 6.803E+02, 1.066E+03, 1.063E+03, 1.048E+03, 1.031E+03, 5.652E+02, 5.390E+02, 6.306E+02, 8.234E+02, 8.455E+02, 8.639E+02, 8.722E+02, 2.285E-02, 4.780E-02, 2.070E-01, 9.847E-02, 8.507E-02, 8.111E-04, 0.000E+00, 0.000E+00, 0.000E+00
 4.950E+02, 8.303E+02, 7.448E+02, 1.023E+03, 8.319E+02, 8.577E+02, 8.523E+02, 7.669E+02, 1.045E+03, 8.470E+02, 8.916E+02, 8.366E+02, 9.731E+02, 8.337E+02, 8.319E+02, 9.797E+02, 1.030E+03, 8.984E+02, 7.583E+02, 8.466E+02, 8.216E+02, 7.810E+02, 7.485E+02, 1.020E+03, 8.529E+02, 1.032E+03, 1.066E+03, 1.007E+03, 7.493E+02, 6.083E+02, 3.900E+02, 2.582E+02, 2.673E+02, 3.983E+02, 6.115E+02, 6.849E+02, 1.039E+03, 1.111E+03, 1.066E+03, 1.058E+03, 5.730E+02, 5.391E+02, 5.530E+02, 7.187E+02, 8.406E+02, 8.590E+02, 8.659E+02, 1.707E-02, 2.352E-02, 2.065E-01, 1.005E-01, 9.829E-02, 1.118E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.100E+02, 8.341E+02, 7.487E+02, 1.030E+03, 8.386E+02, 8.573E+02, 8.605E+02, 7.752E+02, 1.049E+03, 8.636E+02, 8.854E+02, 8.398E+02, 9.910E+02, 8.373E+02, 8.346E+02, 1.004E+03, 1.031E+03, 9.011E+02, 7.630E+02, 8.528E+02, 8.251E+02, 7.828E+02, 7.539E+02, 1.060E+03, 8.831E+02, 1.051E+03, 1.074E+03, 1.001E+03, 7.590E+02, 6.761E+02, 4.198E+02, 2.743E+02, 2.810E+02, 4.257E+02, 6.128E+02, 7.279E+02, 1.119E+03, 1.051E+03, 1.029E+03, 1.047E+03, 5.900E+02, 5.487E+02, 5.952E+02, 8.069E+02, 8.451E+02, 8.662E+02, 8.735E+02, 2.265E-02, 3.490E-02, 2.063E-01, 9.961E-02, 9.280E-02, 1.212E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.250E+02, 8.393E+02, 7.546E+02, 1.011E+03, 8.456E+02, 8.586E+02, 8.642E+02, 7.798E+02, 1.025E+03, 8.645E+02, 8.867E+02, 8.437E+02, 1.015E+03, 8.416E+02, 8.375E+02, 1.015E+03, 1.005E+03, 9.026E+02, 7.674E+02, 8.553E+02, 8.292E+02, 7.881E+02, 7.596E+02, 1.067E+03, 8.715E+02, 9.735E+02, 1.009E+03, 1.002E+03, 8.494E+02, 6.310E+02, 3.894E+02, 2.679E+02, 2.788E+02, 4.257E+02, 6.024E+02, 7.659E+02, 1.127E+03, 1.046E+03, 1.013E+03, 1.018E+03, 6.035E+02, 5.558E+02, 5.866E+02, 8.318E+02, 8.580E+02, 8.744E+02, 8.795E+02, 1.985E-02, 2.398E-02, 2.074E-01, 1.017E-01, 9.920E-02, 6.319E-04, 0.000E+00, 0.000E+00, 0.000E+00
 5.400E+02, 8.401E+02, 7.538E+02, 9.996E+02, 8.385E+02, 8.540E+02, 8.597E+02, 7.697E+02, 1.016E+03, 8.457E+02, 8.747E+02, 8.429E+02, 9.998E+02, 8.401E+02, 8.390E+02, 9.999E+02, 9.996E+02, 8.993E+02, 7.655E+02, 8.478E+02, 8.284E+02, 7.869E+02, 7.580E+02, 1.052E+03, 8.570E+02, 9.735E+02, 1.018E+03, 1.010E+03, 7.466E+02, 6.360E+02, 3.730E+02, 2.556E+02, 2.601E+02, 3.987E+02, 5.815E+02, 7.045E+02, 1.072E+03, 1.098E+03, 1.032E+03, 1.016E+03, 5.872E+02, 5.552E+02, 5.597E+02, 8.044E+02, 8.515E+02, 8.713E+02, 8.703E+02, 2.452E-02, 2.767E-02, 2.068E-01, 9.841E-02, 9.535E-02, 9.439E-04, 0.000E+00, 0.000E+00, 0.000E+00
 5.550E+02, 8.400E+02, 7.518E+02, 1.003E+03, 8.392E+02, 8.535E+02, 8.614E+02, 7.724E+02, 1.031E+03, 8.560E+02, 8.848E+02, 8.377E+02, 1.002E+03, 8.349E+02, 8.384E+02, 1.001E+03, 1.005E+03, 8.955E+02, 7.632E+02, 8.494E+02, 8.237E+02, 7.848E+02, 7.556E+02, 1.065E+03, 8.670E+02, 9.859E+02, 1.039E+03, 9.397E+02, 7.103E+02, 6.499E+02, 3.626E+02, 2.678E+02, 2.843E+02, 4.330E+02, 6.087E+02, 7.064E+02, 1.084E+03, 1.086E+03, 1.025E+03, 1.013E+03, 5.805E+02, 5.368E+02, 5.551E+02, 8.185E+02, 8.511E+02, 8.712E+02, 8.715E+02, 1.935E-02, 2.790E-02, 2.074E-01, 1.011E-01, 9.684E-02, 6.153E-04, 0.000E+00, 0.000E+00, 0.000E+00
 5.700E+02, 8.396E+02, 7.521E+02, 1.005E+03, 8.361E+02, 8.542E+02, 8.577E+02, 7.727E+02, 1.025E+03, 8.493E+02, 8.819E+02, 8.392E+02, 1.010E+03, 8.353E+02, 8.395E+02, 1.000E+03, 1.001E+03, 8.961E+02, 7.650E+02, 8.477E+02, 8.237E+02, 7.887E+02, 7.562E+02, 1.077E+03, 8.625E+02, 9.937E+02, 1.044E+03, 1.006E+03, 7.608E+02, 6.218E+02, 3.573E+02, 2.642E+02, 2.626E+02, 4.123E+02, 5.866E+02, 6.787E+02, 1.095E+03, 1.078E+03, 1.028E+03, 1.012E+03, 5.763E+02, 5.352E+02, 6.070E+02, 8.296E+02, 8.516E+02, 8.695E+02, 8.724E+02, 3.147E-02, 2.634E-02, 2.054E-01, 9.605E-02, 9.829E-02, 1.690E-03, 0.000E+00, 0.000E+00, 0.000E+00
 5.850E+02, 8.375E+02, 7.507E+02, 9.982E+02, 8.327E+02, 8.541E+02, 8.578E+02, 7.724E+02, 1.019E+03, 8.554E+02, 8.812E+02, 8.407E+02, 1.021E+03, 8.387E+02, 8.363E+02, 1.018E+03, 9.900E+02, 8.992E+02, 7.646E+02, 8.443E+02, 8.263E+02, 7.879E+02, 7.540E+02, 1.074E+03, 8.708E+02, 1.012E+03, 1.063E+03, 9.485E+02, 7.911E+02, 6.657E+02, 3.536E+02, 2.593E+02, 2.552E+02, 4.017E+02, 5.816E+02, 6.868E+02, 1.059E+03, 1.137E+03, 1.068E+03, 1.040E+03, 5.853E+02, 5.436E+02, 5.829E+02, 8.169E+02, 8.543E+02, 8.740E+02, 8.732E+02, 2.175E-02, 2.406E-02, 2.058E-01, 9.980E-02, 9.957E-02, 1.518E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+02, 8.391E+02, 7.529E+02, 1.010E+03, 8.439E+02, 8.557E+02, 8.632E+02, 7.766E+02, 1.048E+03, 8.690E+02, 8.844E+02, 8.432E+02, 1.036E+03, 8.408E+02, 8.364E+02, 1.020E+03, 1.002E+03, 9.008E+02, 7.658E+02, 8.541E+02, 8.286E+02, 7.892E+02, 7.566E+02, 1.085E+03, 8.780E+02, 9.948E+02, 1.055E+03, 9.875E+02, 7.787E+02, 6.939E+02, 3.768E+02, 2.726E+02, 2.776E+02, 4.198E+02, 6.363E+02, 7.635E+02, 1.099E+03, 1.082E+03, 1.029E+03, 1.024E+03, 5.949E+02, 5.472E+02, 6.037E+02, 8.386E+02, 8.540E+02, 8.702E+02, 8.737E+02, 1.880E-02, 4.192E-02, 2.071E-01, 1.030E-01, 9.024E-02, 7.757E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.150E+02, 8.450E+02, 7.576E+02, 1.028E+03, 8.520E+02, 8.612E+02, 8.738E+02, 7.864E+02, 1.062E+03, 8.760E+02, 8.927E+02, 8.439E+02, 1.018E+03, 8.432E+02, 8.419E+02, 1.017E+03, 1.014E+03, 9.031E+02, 7.697E+02, 8.626E+02, 8.303E+02, 7.930E+02, 7.613E+02, 1.082E+03, 8.826E+02, 1.001E+03, 1.035E+03, 1.006E+03, 7.859E+02, 6.867E+02, 4.226E+02, 2.748E+02, 2.675E+02, 4.277E+02, 6.268E+02, 8.345E+02, 1.124E+03, 1.108E+03, 1.046E+03, 1.036E+03, 6.004E+02, 5.588E+02, 6.086E+02, 8.373E+02, 8.588E+02, 8.742E+02, 8.782E+02, 1.870E-02, 1.933E-02, 2.062E-01, 1.025E-01, 1.018E-01, 1.274E-03, 0.000E+00, 0.000E+00, 0.000E+00
 6.300E+02, 8.506E+02, 7.631E+02, 1.026E+03, 8.538E+02, 8.607E+02, 8.724E+02, 7.845E+02, 1.046E+03, 8.654E+02, 8.874E+02, 8.483E+02, 1.005E+03, 8.476E+02, 8.480E+02, 1.006E+03, 1.024E+03, 9.072E+02, 7.756E+02, 8.647E+02, 8.353E+02, 7.989E+02, 7.685E+02, 1.049E+03, 8.737E+02, 1.024E+03, 1.035E+03, 1.023E+03, 7.587E+02, 6.721E+02, 3.808E+02, 2.677E+02, 2.719E+02, 4.228E+02, 5.799E+02, 7.478E+02, 1.155E+03, 1.086E+03, 1.031E+03, 1.031E+03, 5.735E+02, 5.654E+02, 6.138E+02, 8.596E+02, 8.615E+02, 8.755E+02, 8.801E+02, 1.577E-02, 2.766E-02, 2.069E-01, 1.039E-01, 9.638E-02, 8.869E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.450E+02, 8.462E+02, 7.599E+02, 1.008E+03, 8.431E+02, 8.598E+02, 8.629E+02, 7.773E+02, 1.016E+03, 8.522E+02, 8.894E+02, 8.429E+02, 9.830E+02, 8.416E+02, 8.444E+02, 9.807E+02, 1.007E+03, 8.987E+02, 7.715E+02, 8.529E+02, 8.309E+02, 7.948E+02, 7.644E+02, 1.036E+03, 8.669E+02, 1.008E+03, 1.050E+03, 9.690E+02, 8.044E+02, 6.331E+02, 3.444E+02, 2.594E+02, 2.613E+02, 4.065E+02, 5.878E+02, 7.286E+02, 1.121E+03, 1.109E+03, 1.022E+03, 1.010E+03, 6.073E+02, 5.490E+02, 5.774E+02, 7.790E+02, 8.493E+02, 8.642E+02, 8.684E+02, 1.842E-02, 3.186E-02, 2.071E-01, 1.009E-01, 9.384E-02, 7.803E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.600E+02, 8.427E+02, 7.575E+02, 1.011E+03, 8.396E+02, 8.584E+02, 8.631E+02, 7.791E+02, 1.045E+03, 8.576E+02, 8.894E+02, 8.404E+02, 9.889E+02, 8.386E+02, 8.410E+02, 9.867E+02, 1.012E+03, 8.993E+02, 7.703E+02, 8.498E+02, 8.269E+02, 7.901E+02, 7.613E+02, 1.046E+03, 8.668E+02, 1.005E+03, 1.043E+03, 1.037E+03, 8.772E+02, 7.042E+02, 3.872E+02, 2.664E+02, 2.751E+02, 4.139E+02, 5.890E+02, 8.415E+02, 1.094E+03, 1.060E+03, 1.039E+03, 1.036E+03, 5.714E+02, 5.484E+02, 5.703E+02, 8.263E+02, 8.471E+02, 8.610E+02, 8.725E+02, 1.896E-02, 3.557E-02, 2.072E-01, 1.021E-01, 9.111E-02, 7.345E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.750E+02, 8.451E+02, 7.610E+02, 1.002E+03, 8.409E+02, 8.577E+02, 8.678E+02, 7.857E+02, 1.010E+03, 8.585E+02, 8.833E+02, 8.407E+02, 1.003E+03, 8.385E+02, 8.445E+02, 9.942E+02, 1.009E+03, 9.011E+02, 7.717E+02, 8.511E+02, 8.280E+02, 7.909E+02, 7.650E+02, 1.071E+03, 8.781E+02, 1.003E+03, 1.066E+03, 1.023E+03, 8.216E+02, 6.646E+02, 3.773E+02, 2.689E+02, 2.981E+02, 4.402E+02, 6.081E+02, 7.231E+02, 1.087E+03, 1.106E+03, 1.051E+03, 1.019E+03, 6.072E+02, 5.493E+02, 5.936E+02, 8.382E+02, 8.507E+02, 8.676E+02, 8.750E+02, 2.028E-02, 2.837E-02, 2.068E-01, 1.018E-01, 9.616E-02, 9.531E-04, 0.000E+00, 0.000E+00, 0.000E+00
 6.900E+02, 8.443E+02, 7.638E+02, 9.780E+02, 8.414E+02, 8.513E+02, 8.630E+02, 7.857E+02, 9.877E+02, 8.598E+02, 8.768E+02, 8.413E+02, 1.033E+03, 8.410E+02, 8.460E+02, 1.018E+03, 9.811E+02, 8.998E+02, 7.717E+02, 8.477E+02, 8.301E+02, 7.951E+02, 7.677E+02, 1.105E+03, 8.832E+02, 1.002E+03, 1.048E+03, 1.010E+03, 8.351E+02, 6.723E+02, 3.510E+02, 2.660E+02, 2.859E+02, 4.324E+02, 5.839E+02, 7.400E+02, 1.137E+03, 1.058E+03, 1.043E+03, 1.030E+03, 5.591E+02, 5.468E+02, 6.372E+02, 8.278E+02, 8.533E+02, 8.727E+02, 8.748E+02, 2.875E-02, 2.773E-02, 2.072E-01, 9.700E-02, 9.724E-02, 7.062E-04, 0.000E+00, 0.000E+00, 0.000E+00
 7.050E+02, 8.439E+02, 7.672E+02, 9.673E+02, 8.403E+02, 8.496E+02, 8.673E+02, 7.922E+02, 9.802E+02, 8.522E+02, 8.761E+02, 8.458E+02, 1.053E+03, 8.473E+02, 8.434E+02, 1.038E+03, 9.648E+02, 9.015E+02, 7.742E+02, 8.442E+02, 8.354E+02, 7.984E+02, 7.710E+02, 1.092E+03, 8.853E+02, 1.011E+03, 1.017E+03, 9.710E+02, 8.532E+02, 6.609E+02, 3.487E+02, 2.698E+02, 2.769E+02, 4.303E+02, 5.669E+02, 8.105E+02, 1.085E+03, 1.099E+03, 1.035E+03, 1.027E+03, 5.482E+02, 5.440E+02, 6.368E+02, 8.487E+02, 8.604E+02, 8.704E+02, 8.777E+02, 3.331E-02, 5.413E-02, 2.076E-01, 9.552E-02, 8.422E-02, 5.165E-04, 0.000E+00, 0.000E+00, 0.000E+00
 7.200E+02, 8.480E+02, 7.728E+02, 9.653E+02, 8.383E+02, 8.624E+02, 8.732E+02, 8.005E+02, 9.896E+02, 8.584E+02, 9.005E+02, 8.537E+02, 1.061E+03, 8.570E+02, 8.445E+02, 1.058E+03, 9.616E+02, 9.115E+02, 7.796E+02, 8.420E+02, 8.443E+02, 8.043E+02, 7.760E+02, 1.099E+03, 8.942E+02, 1.053E+03, 1.046E+03, 9.967E+02, 9.303E+02, 7.882E+02, 3.533E+02, 2.696E+02, 2.672E+02, 4.262E+02, 5.766E+02, 7.876E+02, 1.097E+03, 1.093E+03, 1.043E+03, 1.052E+03, 5.603E+02, 5.902E+02, 6.667E+02, 8.088E+02, 8.639E+02, 8.798E+02, 8.935E+02, 4.113E-02, 7.190E-02, 2.071E-01, 9.152E-02, 7.486E-02, 7.647E-04, 0.000E+00, 0.000E+00, 0.000E+00
 7.350E+02, 8.560E+02, 7.817E+02, 9.836E+02, 8.459E+02, 8.682E+02, 8.861E+02, 8.117E+02, 1.016E+03, 8.675E+02, 9.021E+02, 8.664E+02, 1.069E+03, 8.636E+02, 8.521E+02, 1.066E+03, 9.839E+02, 9.227E+02, 7.879E+02, 8.515E+02, 8.526E+02, 8.141E+02, 7.869E+02, 1.094E+03, 9.042E+02, 1.037E+03, 1.069E+03, 1.002E+03, 9.212E+02, 8.178E+02, 3.761E+02, 2.811E+02, 2.767E+02, 4.408E+02, 6.015E+02, 8.138E+02, 1.120E+03, 1.138E+03, 1.077E+03, 1.069E+03, 5.965E+02, 6.004E+02, 6.947E+02, 8.573E+02, 8.940E+02, 8.930E+02, 8.998E+02, 2.529E-02, 4.793E-02, 2.063E-01, 9.944E-02, 8.770E-02, 1.202E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.500E+02, 8.643E+02, 7.862E+02, 9.796E+02, 8.422E+02, 8.705E+02, 8.874E+02, 8.064E+02, 9.905E+02, 8.525E+02, 8.994E+02, 8.784E+02, 1.058E+03, 8.721E+02, 8.595E+02, 1.058E+03, 9.785E+02, 9.272E+02, 7.926E+02, 8.477E+02, 8.619E+02, 8.222E+02, 7.887E+02, 1.080E+03, 8.870E+02, 1.048E+03, 1.049E+03, 9.400E+02, 8.351E+02, 7.017E+02, 3.572E+02, 2.625E+02, 2.639E+02, 4.159E+02, 5.863E+02, 7.687E+02, 9.464E+02, 1.108E+03, 1.079E+03, 1.054E+03, 5.755E+02, 5.870E+02, 6.321E+02, 8.471E+02, 8.817E+02, 8.895E+02, 8.969E+02, 3.002E-02, 5.170E-02, 2.068E-01, 9.742E-02, 8.573E-02, 9.469E-04, 0.000E+00, 0.000E+00, 0.000E+00
 7.650E+02, 8.672E+02, 7.922E+02, 9.960E+02, 8.530E+02, 8.818E+02, 8.941E+02, 8.251E+02, 1.039E+03, 8.884E+02, 9.220E+02, 8.841E+02, 1.069E+03, 8.771E+02, 8.612E+02, 1.073E+03, 1.002E+03, 9.320E+02, 8.004E+02, 8.611E+02, 8.668E+02, 8.253E+02, 7.943E+02, 1.118E+03, 9.227E+02, 1.059E+03, 1.106E+03, 1.112E+03, 1.009E+03, 7.506E+02, 4.291E+02, 2.913E+02, 2.947E+02, 4.553E+02, 6.563E+02, 8.192E+02, 1.174E+03, 1.087E+03, 1.085E+03, 1.079E+03, 6.358E+02, 5.956E+02, 6.390E+02, 8.651E+02, 8.900E+02, 8.952E+02, 9.031E+02, 1.771E-02, 2.932E-02, 2.046E-01, 1.025E-01, 9.769E-02, 2.169E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.800E+02, 8.753E+02, 8.036E+02, 1.006E+03, 8.675E+02, 8.915E+02, 9.017E+02, 8.291E+02, 1.024E+03, 8.864E+02, 9.148E+02, 9.000E+02, 1.092E+03, 8.906E+02, 8.689E+02, 1.077E+03, 1.012E+03, 9.384E+02, 8.113E+02, 8.747E+02, 8.789E+02, 8.350E+02, 8.059E+02, 1.135E+03, 9.200E+02, 1.069E+03, 1.095E+03, 1.085E+03, 9.747E+02, 7.709E+02, 3.947E+02, 2.959E+02, 2.860E+02, 4.540E+02, 6.070E+02, 8.035E+02, 1.147E+03, 1.093E+03, 1.067E+03, 1.063E+03, 6.573E+02, 6.061E+02, 6.549E+02, 8.565E+02, 8.959E+02, 9.063E+02, 9.184E+02, 2.985E-02, 4.567E-02, 2.064E-01, 9.709E-02, 8.899E-02, 1.192E-03, 0.000E+00, 0.000E+00, 0.000E+00
 7.950E+02, 8.763E+02, 8.023E+02, 9.983E+02, 8.663E+02, 8.870E+02, 8.951E+02, 8.197E+02, 1.016E+03, 8.850E+02, 9.125E+02, 8.961E+02, 1.077E+03, 8.905E+02, 8.697E+02, 1.066E+03, 9.999E+02, 9.313E+02, 8.092E+02, 8.716E+02, 8.834E+02, 8.343E+02, 8.061E+02, 1.121E+03, 9.154E+02, 1.067E+03, 1.106E+03, 1.005E+03, 8.009E+02, 7.476E+02, 3.792E+02, 2.885E+02, 2.856E+02, 4.445E+02, 6.269E+02, 8.399E+02, 1.112E+03, 1.106E+03, 1.051E+03, 1.058E+03, 6.172E+02, 5.945E+02, 6.715E+02, 8.587E+02, 8.906E+02, 8.993E+02, 9.100E+02, 3.192E-02, 3.092E-02, 2.066E-01, 9.643E-02, 9.515E-02, 1.051E-03, 0.000E+00, 0.000E+00, 0.000E+00
 8.100E+02, 8.756E+02, 8.013E+02, 9.940E+02, 8.658E+02, 8.874E+02, 8.962E+02, 8.208E+02, 1.009E+03, 8.774E+02, 9.100E+02, 8.889E+02, 1.092E+03, 8.845E+02, 8.690E+02, 1.071E+03, 9.937E+02, 9.277E+02, 8.077E+02, 8.699E+02, 8.772E+02, 8.306E+02, 8.034E+02, 1.114E+03, 9.132E+02, 1.060E+03, 1.070E+03, 1.057E+03, 8.985E+02, 7.549E+02, 4.282E+02, 2.854E+02, 2.852E+02, 4.476E+02, 6.321E+02, 8.478E+02, 1.094E+03, 1.081E+03, 1.045E+03, 1.061E+03, 5.982E+02, 5.804E+02, 6.151E+02, 8.449E+02, 8.870E+02, 8.969E+02, 9.065E+02, 3.305E-02, 5.582E-02, 2.070E-01, 9.584E-02, 8.313E-02, 8.375E-04, 0.000E+00, 0.000E+00, 0.000E+00
 8.250E+02, 8.721E+02, 7.974E+02, 9.819E+02, 8.564E+02, 8.853E+02, 8.890E+02, 8.156E+02, 1.003E+03, 8.722E+02, 9.094E+02, 8.841E+02, 1.088E+03, 8.821E+02, 8.662E+02, 1.069E+03, 9.772E+02, 9.261E+02, 8.054E+02, 8.604E+02, 8.719E+02, 8.254E+02, 7.995E+02, 1.113E+03, 9.062E+02, 1.074E+03, 1.066E+03, 1.045E+03, 8.822E+02, 6.985E+02, 4.056E+02, 2.785E+02, 2.884E+02, 4.325E+02, 6.387E+02, 8.019E+02, 1.133E+03, 1.125E+03, 1.056E+03, 1.060E+03, 6.124E+02, 5.901E+02, 6.223E+02, 8.419E+02, 8.796E+02, 8.906E+02, 9.055E+02, 3.355E-02, 6.175E-02, 2.062E-01, 9.534E-02, 7.985E-02, 1.298E-03, 0.000E+00, 0.000E+00, 0.000E+00
 8.400E+02, 8.751E+02, 8.033E+02, 1.011E+03, 8.714E+02, 8.920E+02, 9.057E+02, 8.345E+02, 1.053E+03, 9.042E+02, 9.254E+02, 8.935E+02, 1.105E+03, 8.882E+02, 8.689E+02, 1.088E+03, 1.010E+03, 9.352E+02, 8.101E+02, 8.766E+02, 8.771E+02, 8.300E+02, 8.070E+02, 1.143E+03, 9.326E+02, 1.048E+03, 1.097E+03, 1.095E+03, 8.652E+02, 7.870E+02, 4.178E+02, 3.051E+02, 2.991E+02, 4.681E+02, 6.551E+02, 8.504E+02, 1.179E+03, 1.087E+03, 1.067E+03, 1.086E+03, 6.551E+02, 6.093E+02, 6.697E+02, 8.550E+02, 8.913E+02, 9.057E+02, 9.199E+02, 1.966E-02, 2.505E-02, 2.071E-01, 1.026E-01, 9.924E-02, 7.887E-04, 0.000E+00, 0.000E+00, 0.000E+00
 8.550E+02, 8.870E+02, 8.117E+02, 1.009E+03, 8.753E+02, 8.975E+02, 9.118E+02, 8.332E+02, 1.017E+03, 8.872E+02, 9.209E+02, 9.017E+02, 1.108E+03, 9.009E+02, 8.804E+02, 1.088E+03, 1.007E+03, 9.444E+02, 8.179E+02, 8.793E+02, 8.878E+02, 8.420E+02, 8.135E+02, 1.124E+03, 9.219E+02, 1.051E+03, 1.070E+03, 1.003E+03, 8.829E+02, 7.625E+02, 3.750E+02, 2.853E+02, 2.814E+02, 4.440E+02, 6.259E+02, 7.916E+02, 1.181E+03, 1.093E+03, 1.060E+03, 1.072E+03, 6.154E+02, 6.212E+02, 6.603E+02, 8.638E+02, 9.025E+02, 9.210E+02, 9.344E+02, 3.020E-02, 5.121E-02, 2.067E-01, 9.684E-02, 8.575E-02, 1.011E-03, 0.000E+00, 0.000E+00, 0.000E+00
 8.700E+02, 8.844E+02, 8.081E+02, 1.006E+03, 8.719E+02, 8.911E+02, 8.993E+02, 8.235E+02, 1.032E+03, 8.881E+02, 9.148E+02, 8.945E+02, 1.080E+03, 8.915E+02, 8.784E+02, 1.066E+03, 1.006E+03, 9.376E+02, 8.167E+02, 8.778E+02, 8.812E+02, 8.371E+02, 8.126E+02, 1.111E+03, 9.160E+02, 1.057E+03, 1.087E+03, 1.061E+03, 9.565E+02, 7.960E+02, 3.970E+02, 2.888E+02, 2.919E+02, 4.466E+02, 6.085E+02, 7.782E+02, 1.144E+03, 1.129E+03, 1.085E+03, 1.061E+03, 6.221E+02, 6.212E+02, 6.322E+02, 8.235E+02, 8.894E+02, 8.983E+02, 9.071E+02, 2.126E-02, 3.694E-02, 2.074E-01, 1.005E-01, 9.207E-02, 5.982E-04, 0.000E+00, 0.000E+00, 0.000E+00
