s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 2.480E+03, 1.118E-01, 7.142E-02, 3.577E-04, 1.761E-05, 7.448E-05, 3.029E-02, 1.036E-01, 7.606E-02, 2.007E-03, 5.123E-05, 4.242E-04, 3.278E-02, 3.541E+01, 4.148E+01, 6.632E+02, 8.190E+02, 1.357E+02, 6.582E+02, 1.838E+02, 7.758E+02, 5.575E+02, 5.932E+02, 6.855E+02, 1.082E+02, 7.270E+02, 7.110E+02, 7.093E+02, 6.914E+02, 6.511E+02, 6.194E+02, 6.014E+02, 2.873E+01, 1.242E+02, 4.967E+02, 3.675E+02, 4.043E+02, 2.399E+02, 2.515E+01, 1.300E+02, 1.077E+02, 1.172E+02, 1.083E+02, 9.861E+01,-4.192E+00,-3.732E+00,-4.183E+00,-1.503E+00,-1.805E-01, 7.835E-01, 6.909E-01, 8.003E-01, 9.810E-01
 2.560E+03, 9.734E-02, 8.218E-02, 3.689E-04, 1.427E-05, 7.667E-05, 3.402E-02, 1.036E-01, 7.740E-02, 5.076E-04, 1.580E-05, 1.055E-04, 3.243E-02, 4.276E+01, 5.105E+01, 6.960E+02, 8.278E+02, 1.379E+02, 6.898E+02, 2.103E+02, 8.635E+02, 6.037E+02, 6.442E+02, 7.154E+02, 1.178E+02, 7.394E+02, 7.356E+02, 7.716E+02, 7.396E+02, 6.915E+02, 6.999E+02, 6.654E+02, 3.297E+01, 1.488E+02, 5.550E+02, 4.081E+02, 4.503E+02, 2.928E+02, 2.611E+01, 1.536E+02, 1.279E+02, 1.383E+02, 1.283E+02, 1.161E+02,-4.134E+00,-3.862E+00,-4.467E+00,-1.684E+00,-3.348E-01, 7.823E-01, 7.060E-01, 8.009E-01, 9.950E-01
 2.640E+03, 9.200E-02, 8.627E-02, 2.339E-04, 9.370E-06, 4.857E-05, 3.536E-02, 9.257E-02, 8.548E-02, 6.368E-04, 1.727E-05, 1.327E-04, 3.529E-02, 4.739E+01, 5.632E+01, 7.213E+02, 8.912E+02, 1.528E+02, 7.111E+02, 2.468E+02, 8.777E+02, 6.311E+02, 6.730E+02, 7.635E+02, 1.274E+02, 7.913E+02, 7.875E+02, 8.049E+02, 7.643E+02, 7.169E+02, 7.485E+02, 7.068E+02, 2.541E+01, 1.617E+02, 5.910E+02, 4.007E+02, 4.603E+02, 2.976E+02, 2.666E+01, 1.725E+02, 1.446E+02, 1.547E+02, 1.422E+02, 1.298E+02,-4.403E+00,-3.878E+00,-4.400E+00,-1.729E+00,-2.534E-01, 7.852E-01, 7.128E-01, 8.129E-01, 1.031E+00
 2.720E+03, 9.741E-02, 8.228E-02, 2.069E-04, 9.079E-06, 4.298E-05, 3.397E-02, 8.443E-02, 9.142E-02, 7.544E-04, 2.206E-05, 1.571E-04, 3.741E-02, 5.071E+01, 6.005E+01, 7.344E+02, 9.187E+02, 1.760E+02, 7.095E+02, 2.661E+02, 8.879E+02, 6.487E+02, 6.905E+02, 7.899E+02, 1.367E+02, 8.050E+02, 7.960E+02, 8.094E+02, 8.124E+02, 7.518E+02, 7.747E+02, 7.281E+02, 2.559E+01, 1.698E+02, 6.077E+02, 4.120E+02, 4.664E+02, 3.173E+02, 2.723E+01, 1.831E+02, 1.532E+02, 1.646E+02, 1.500E+02, 1.373E+02,-4.556E+00,-3.997E+00,-4.423E+00,-1.840E+00,-4.332E-01, 8.018E-01, 6.946E-01, 8.010E-01, 1.036E+00
 2.800E+03, 1.009E-01, 7.975E-02, 1.653E-04, 8.369E-06, 3.435E-05, 3.307E-02, 9.103E-02, 8.497E-02, 2.441E-03, 9.570E-05, 5.175E-04, 3.610E-02, 5.045E+01, 6.131E+01, 7.287E+02, 9.073E+02, 1.838E+02, 7.162E+02, 2.894E+02, 8.709E+02, 6.494E+02, 6.972E+02, 7.880E+02, 1.452E+02, 8.062E+02, 7.955E+02, 8.065E+02, 8.121E+02, 7.528E+02, 8.080E+02, 7.515E+02, 2.791E+01, 1.753E+02, 6.360E+02, 3.945E+02, 4.685E+02, 3.169E+02, 2.732E+01, 1.852E+02, 1.547E+02, 1.653E+02, 1.513E+02, 1.388E+02,-4.458E+00,-3.891E+00,-4.323E+00,-1.840E+00,-3.377E-01, 8.277E-01, 7.038E-01, 7.968E-01, 9.901E-01
 2.880E+03, 9.920E-02, 8.097E-02, 1.845E-04, 8.194E-06, 3.834E-05, 3.350E-02, 8.527E-02, 8.853E-02, 3.237E-03, 1.373E-04, 6.853E-04, 3.776E-02, 5.042E+01, 6.095E+01, 7.366E+02, 9.265E+02, 1.695E+02, 7.182E+02, 2.465E+02, 8.965E+02, 6.489E+02, 6.963E+02, 8.009E+02, 1.513E+02, 8.247E+02, 8.035E+02, 8.147E+02, 8.074E+02, 7.537E+02, 7.291E+02, 6.991E+02, 2.846E+01, 1.762E+02, 5.951E+02, 4.270E+02, 4.807E+02, 3.287E+02, 2.720E+01, 1.846E+02, 1.537E+02, 1.663E+02, 1.540E+02, 1.394E+02,-4.454E+00,-3.969E+00,-4.426E+00,-1.770E+00,-4.397E-01, 8.020E-01, 7.127E-01, 7.881E-01, 1.052E+00
 2.960E+03, 8.480E-02, 9.168E-02, 1.685E-04, 5.626E-06, 3.495E-05, 3.720E-02, 8.804E-02, 8.846E-02, 1.066E-03, 2.667E-05, 2.231E-04, 3.655E-02, 5.328E+01, 6.208E+01, 7.490E+02, 9.141E+02, 1.720E+02, 7.365E+02, 2.869E+02, 8.588E+02, 6.634E+02, 7.018E+02, 8.007E+02, 1.547E+02, 8.062E+02, 7.954E+02, 7.976E+02, 8.038E+02, 7.484E+02, 7.562E+02, 7.171E+02, 2.953E+01, 1.779E+02, 6.084E+02, 4.239E+02, 4.876E+02, 3.281E+02, 2.941E+01, 1.880E+02, 1.578E+02, 1.684E+02, 1.554E+02, 1.412E+02,-4.500E+00,-3.931E+00,-4.355E+00,-1.790E+00,-3.450E-01, 8.464E-01, 7.386E-01, 8.212E-01, 1.059E+00
 3.040E+03, 9.075E-02, 8.725E-02, 1.795E-04, 6.692E-06, 3.725E-05, 3.567E-02, 9.082E-02, 8.663E-02, 8.074E-04, 2.241E-05, 1.693E-04, 3.578E-02, 5.316E+01, 6.295E+01, 7.427E+02, 9.215E+02, 1.803E+02, 7.281E+02, 2.797E+02, 8.810E+02, 6.634E+02, 7.054E+02, 8.021E+02, 1.580E+02, 8.124E+02, 7.900E+02, 8.193E+02, 8.137E+02, 7.549E+02, 7.870E+02, 7.380E+02, 2.653E+01, 1.781E+02, 6.269E+02, 4.492E+02, 5.029E+02, 3.362E+02, 2.730E+01, 1.905E+02, 1.594E+02, 1.698E+02, 1.562E+02, 1.426E+02,-4.492E+00,-3.892E+00,-4.391E+00,-1.844E+00,-4.380E-01, 8.131E-01, 7.279E-01, 8.231E-01, 1.019E+00
 3.120E+03, 9.815E-02, 8.176E-02, 1.682E-04, 7.457E-06, 3.496E-05, 3.377E-02, 8.192E-02, 9.176E-02, 2.436E-03, 7.519E-05, 5.125E-04, 3.843E-02, 5.324E+01, 6.289E+01, 7.444E+02, 9.468E+02, 1.805E+02, 7.208E+02, 2.744E+02, 8.666E+02, 6.636E+02, 7.050E+02, 8.084E+02, 1.604E+02, 8.255E+02, 8.029E+02, 8.058E+02, 8.197E+02, 7.598E+02, 7.749E+02, 7.296E+02, 3.126E+01, 1.815E+02, 6.302E+02, 4.219E+02, 4.802E+02, 3.238E+02, 2.729E+01, 1.904E+02, 1.596E+02, 1.704E+02, 1.581E+02, 1.436E+02,-4.571E+00,-3.957E+00,-4.385E+00,-1.856E+00,-3.655E-01, 8.096E-01, 7.236E-01, 7.779E-01, 1.037E+00
 3.200E+03, 1.108E-01, 7.229E-02, 2.016E-04, 1.155E-05, 4.196E-05, 3.051E-02, 8.279E-02, 9.019E-02, 3.442E-03, 7.919E-05, 7.280E-04, 3.845E-02, 5.238E+01, 6.355E+01, 7.311E+02, 9.384E+02, 1.857E+02, 7.217E+02, 2.826E+02, 8.976E+02, 6.596E+02, 7.077E+02, 8.107E+02, 1.614E+02, 8.316E+02, 8.047E+02, 8.195E+02, 8.400E+02, 7.750E+02, 7.888E+02, 7.409E+02, 3.225E+01, 1.821E+02, 6.455E+02, 4.300E+02, 4.898E+02, 3.121E+02, 2.692E+01, 1.914E+02, 1.598E+02, 1.705E+02, 1.601E+02, 1.440E+02,-4.546E+00,-3.892E+00,-4.431E+00,-2.001E+00,-3.283E-01, 8.159E-01, 7.343E-01, 8.054E-01, 1.027E+00
 3.280E+03, 9.983E-02, 8.051E-02, 1.713E-04, 8.207E-06, 3.560E-05, 3.334E-02, 8.233E-02, 9.259E-02, 1.185E-03, 2.689E-05, 2.488E-04, 3.804E-02, 5.574E+01, 6.623E+01, 7.557E+02, 9.541E+02, 1.853E+02, 7.428E+02, 2.782E+02, 8.996E+02, 6.750E+02, 7.185E+02, 8.206E+02, 1.617E+02, 8.373E+02, 8.263E+02, 8.363E+02, 8.444E+02, 7.809E+02, 8.230E+02, 7.695E+02, 3.610E+01, 1.947E+02, 6.390E+02, 4.532E+02, 5.136E+02, 3.361E+02, 2.788E+01, 1.996E+02, 1.675E+02, 1.794E+02, 1.673E+02, 1.506E+02,-4.623E+00,-3.991E+00,-4.476E+00,-1.926E+00,-4.243E-01, 8.086E-01, 7.345E-01, 7.925E-01, 1.050E+00
 3.360E+03, 8.831E-02, 8.916E-02, 7.991E-05, 3.789E-06, 1.659E-05, 3.628E-02, 6.358E-02, 1.053E-01, 2.583E-03, 4.807E-05, 5.406E-04, 4.316E-02, 6.378E+01, 7.722E+01, 7.860E+02, 1.024E+03, 2.103E+02, 7.690E+02, 2.981E+02, 9.766E+02, 7.094E+02, 7.596E+02, 8.741E+02, 1.629E+02, 8.907E+02, 8.704E+02, 8.850E+02, 8.931E+02, 8.218E+02, 8.705E+02, 8.067E+02, 3.355E+01, 2.188E+02, 6.920E+02, 5.075E+02, 5.629E+02, 3.686E+02, 2.849E+01, 2.267E+02, 1.914E+02, 2.034E+02, 1.909E+02, 1.710E+02,-4.714E+00,-4.181E+00,-4.677E+00,-2.037E+00,-5.223E-01, 7.906E-01, 7.378E-01, 7.975E-01, 1.052E+00
 3.440E+03, 8.175E-02, 9.407E-02, 3.727E-05, 1.657E-06, 7.729E-06, 3.795E-02, 7.282E-02, 9.680E-02, 4.297E-03, 2.494E-04, 9.123E-04, 4.119E-02, 6.957E+01, 8.413E+01, 8.027E+02, 1.014E+03, 2.240E+02, 7.947E+02, 3.354E+02, 9.924E+02, 7.335E+02, 7.847E+02, 8.966E+02, 1.662E+02, 9.101E+02, 8.899E+02, 9.087E+02, 9.417E+02, 8.613E+02, 9.319E+02, 8.549E+02, 4.290E+01, 2.424E+02, 7.658E+02, 5.072E+02, 5.821E+02, 3.864E+02, 2.922E+01, 2.477E+02, 2.075E+02, 2.207E+02, 2.085E+02, 1.863E+02,-4.829E+00,-4.219E+00,-4.751E+00,-2.218E+00,-3.319E-01, 8.245E-01, 7.530E-01, 8.143E-01, 1.031E+00
 3.520E+03, 7.917E-02, 9.599E-02, 2.705E-05, 1.493E-06, 5.606E-06, 3.860E-02, 6.559E-02, 1.005E-01, 6.169E-03, 3.398E-04, 1.309E-03, 4.347E-02, 7.241E+01, 9.035E+01, 8.183E+02, 1.032E+03, 2.098E+02, 8.109E+02, 3.611E+02, 1.015E+03, 7.441E+02, 8.052E+02, 9.208E+02, 1.709E+02, 9.511E+02, 9.171E+02, 9.396E+02, 1.004E+03, 9.096E+02, 9.325E+02, 8.628E+02, 3.618E+01, 2.596E+02, 7.630E+02, 5.316E+02, 6.029E+02, 4.206E+02, 2.982E+01, 2.646E+02, 2.233E+02, 2.356E+02, 2.229E+02, 1.986E+02,-4.904E+00,-4.235E+00,-4.795E+00,-2.213E+00,-4.856E-01, 8.235E-01, 7.563E-01, 8.047E-01, 1.067E+00
 3.600E+03, 6.808E-02, 1.043E-01, 4.403E-06, 2.220E-07, 9.112E-07, 4.143E-02, 4.934E-02, 1.071E-01, 1.207E-02, 7.483E-04, 2.564E-03, 4.897E-02, 8.120E+01, 1.002E+02, 8.533E+02, 1.074E+03, 2.345E+02, 8.294E+02, 3.668E+02, 1.043E+03, 7.766E+02, 8.357E+02, 9.645E+02, 1.754E+02, 9.791E+02, 9.531E+02, 9.605E+02, 1.032E+03, 9.347E+02, 9.788E+02, 8.983E+02, 4.244E+01, 2.897E+02, 7.967E+02, 5.391E+02, 6.200E+02, 4.433E+02, 3.141E+01, 2.908E+02, 2.473E+02, 2.589E+02, 2.439E+02, 2.186E+02,-4.963E+00,-4.349E+00,-4.890E+00,-2.247E+00,-5.532E-01, 8.030E-01, 7.636E-01, 7.961E-01, 1.072E+00
 3.680E+03, 7.635E-02, 9.811E-02, 3.883E-06, 1.965E-07, 8.047E-07, 3.932E-02, 4.101E-02, 1.132E-01, 1.216E-02, 8.860E-04, 2.575E-03, 5.108E-02, 8.297E+01, 1.029E+02, 8.465E+02, 1.096E+03, 2.472E+02, 8.442E+02, 3.950E+02, 1.046E+03, 7.837E+02, 8.451E+02, 9.695E+02, 1.810E+02, 9.941E+02, 9.474E+02, 9.719E+02, 1.029E+03, 9.358E+02, 1.006E+03, 9.163E+02, 3.492E+01, 2.925E+02, 8.115E+02, 6.106E+02, 6.677E+02, 4.685E+02, 3.177E+01, 3.017E+02, 2.533E+02, 2.661E+02, 2.505E+02, 2.256E+02,-5.108E+00,-4.330E+00,-4.931E+00,-2.316E+00,-6.033E-01, 8.274E-01, 7.743E-01, 8.250E-01, 1.082E+00
 3.760E+03, 7.917E-02, 9.602E-02, 8.239E-07, 8.045E-08, 1.708E-07, 3.860E-02, 5.482E-02, 1.088E-01, 5.785E-03, 2.365E-04, 1.223E-03, 4.614E-02, 8.284E+01, 1.026E+02, 8.459E+02, 1.048E+03, 2.299E+02, 8.408E+02, 3.560E+02, 1.084E+03, 7.835E+02, 8.440E+02, 9.469E+02, 1.853E+02, 9.643E+02, 9.567E+02, 9.946E+02, 1.035E+03, 9.380E+02, 9.986E+02, 9.173E+02, 4.290E+01, 3.005E+02, 7.878E+02, 5.321E+02, 6.236E+02, 4.534E+02, 3.099E+01, 3.009E+02, 2.521E+02, 2.668E+02, 2.509E+02, 2.250E+02,-4.917E+00,-4.420E+00,-5.091E+00,-2.145E+00,-5.356E-01, 8.150E-01, 7.635E-01, 8.315E-01, 1.084E+00
 3.840E+03, 7.757E-02, 9.721E-02, 3.081E-07, 4.414E-08, 6.385E-08, 3.901E-02, 3.608E-02, 1.190E-01, 9.890E-03, 5.096E-04, 2.093E-03, 5.185E-02, 8.727E+01, 1.070E+02, 8.597E+02, 1.086E+03, 2.279E+02, 8.521E+02, 3.797E+02, 1.082E+03, 7.980E+02, 8.561E+02, 9.733E+02, 1.877E+02, 9.890E+02, 9.570E+02, 9.829E+02, 1.056E+03, 9.573E+02, 1.012E+03, 9.225E+02, 6.066E+01, 3.165E+02, 8.180E+02, 5.833E+02, 6.593E+02, 4.606E+02, 3.169E+01, 3.064E+02, 2.601E+02, 2.749E+02, 2.556E+02, 2.320E+02,-4.961E+00,-4.383E+00,-5.014E+00,-2.309E+00,-5.436E-01, 8.236E-01, 7.545E-01, 8.432E-01, 1.089E+00
 3.920E+03, 7.703E-02, 9.762E-02, 9.908E-07, 6.927E-08, 2.055E-07, 3.915E-02, 4.462E-02, 1.121E-01, 1.045E-02, 8.559E-04, 2.215E-03, 4.976E-02, 8.718E+01, 1.050E+02, 8.677E+02, 1.086E+03, 2.422E+02, 8.554E+02, 4.163E+02, 1.042E+03, 7.985E+02, 8.518E+02, 9.713E+02, 1.899E+02, 9.962E+02, 9.348E+02, 9.456E+02, 1.077E+03, 9.666E+02, 9.931E+02, 9.077E+02, 4.370E+01, 3.057E+02, 8.186E+02, 6.172E+02, 6.788E+02, 4.807E+02, 3.170E+01, 3.025E+02, 2.588E+02, 2.715E+02, 2.564E+02, 2.292E+02,-5.204E+00,-4.425E+00,-4.815E+00,-2.412E+00,-6.163E-01, 8.447E-01, 7.832E-01, 8.495E-01, 1.097E+00
 4.000E+03, 8.174E-02, 9.411E-02, 2.555E-06, 2.081E-07, 5.299E-07, 3.794E-02, 4.130E-02, 1.137E-01, 1.144E-02, 5.958E-04, 2.420E-03, 5.088E-02, 8.638E+01, 1.043E+02, 8.565E+02, 1.100E+03, 2.453E+02, 8.414E+02, 3.816E+02, 1.033E+03, 7.956E+02, 8.491E+02, 9.777E+02, 1.919E+02, 1.002E+03, 9.590E+02, 9.623E+02, 1.054E+03, 9.542E+02, 9.971E+02, 9.154E+02, 3.834E+01, 2.940E+02, 8.311E+02, 5.837E+02, 6.530E+02, 4.538E+02, 3.154E+01, 3.022E+02, 2.560E+02, 2.699E+02, 2.554E+02, 2.276E+02,-5.125E+00,-4.452E+00,-4.889E+00,-2.343E+00,-4.646E-01, 8.236E-01, 7.560E-01, 7.921E-01, 1.088E+00
 4.080E+03, 7.620E-02, 9.823E-02, 2.406E-06, 6.859E-08, 4.982E-07, 3.936E-02, 4.852E-02, 1.102E-01, 9.348E-03, 6.050E-04, 1.976E-03, 4.853E-02, 8.809E+01, 1.061E+02, 8.754E+02, 1.076E+03, 2.384E+02, 8.516E+02, 3.912E+02, 1.056E+03, 8.015E+02, 8.545E+02, 9.744E+02, 1.930E+02, 9.900E+02, 9.597E+02, 9.681E+02, 1.046E+03, 9.499E+02, 1.004E+03, 9.192E+02, 3.748E+01, 3.005E+02, 8.140E+02, 5.625E+02, 6.479E+02, 4.675E+02, 3.121E+01, 3.080E+02, 2.631E+02, 2.741E+02, 2.577E+02, 2.322E+02,-5.066E+00,-4.498E+00,-4.930E+00,-2.272E+00,-5.312E-01, 8.114E-01, 7.661E-01, 8.223E-01, 1.097E+00
 4.160E+03, 7.367E-02, 1.001E-01, 1.207E-06, 5.855E-08, 2.498E-07, 4.001E-02, 6.139E-02, 1.044E-01, 5.266E-03, 3.741E-04, 1.115E-03, 4.432E-02, 8.719E+01, 1.073E+02, 8.599E+02, 1.069E+03, 2.387E+02, 8.574E+02, 3.937E+02, 1.077E+03, 7.985E+02, 8.578E+02, 9.641E+02, 1.940E+02, 9.798E+02, 9.661E+02, 1.009E+03, 1.052E+03, 9.509E+02, 1.018E+03, 9.280E+02, 4.012E+01, 3.082E+02, 8.209E+02, 6.035E+02, 6.692E+02, 4.728E+02, 3.211E+01, 3.122E+02, 2.634E+02, 2.775E+02, 2.626E+02, 2.331E+02,-5.034E+00,-4.427E+00,-5.063E+00,-2.371E+00,-6.183E-01, 8.358E-01, 7.660E-01, 8.050E-01, 1.083E+00
 4.240E+03, 7.429E-02, 9.965E-02, 3.979E-06, 1.328E-07, 8.228E-07, 3.985E-02, 2.963E-02, 1.126E-01, 2.194E-02, 2.017E-03, 4.649E-03, 5.613E-02, 9.101E+01, 1.053E+02, 8.825E+02, 1.112E+03, 2.478E+02, 8.556E+02, 4.016E+02, 9.869E+02, 8.104E+02, 8.522E+02, 1.000E+03, 1.943E+02, 1.009E+03, 9.596E+02, 9.442E+02, 1.055E+03, 9.581E+02, 9.915E+02, 9.115E+02, 3.775E+01, 3.006E+02, 8.206E+02, 6.130E+02, 6.735E+02, 4.579E+02, 3.704E+01, 3.074E+02, 2.594E+02, 2.715E+02, 2.552E+02, 2.301E+02,-5.374E+00,-4.455E+00,-4.809E+00,-2.314E+00,-3.851E-01, 8.351E-01, 7.775E-01, 8.062E-01, 1.071E+00
 4.320E+03, 8.652E-02, 9.053E-02, 3.377E-05, 1.089E-06, 6.990E-06, 3.672E-02, 3.373E-02, 1.117E-01, 1.975E-02, 1.261E-03, 4.201E-03, 5.472E-02, 9.861E+01, 1.168E+02, 9.105E+02, 1.129E+03, 2.622E+02, 8.749E+02, 4.214E+02, 1.059E+03, 8.333E+02, 8.826E+02, 1.022E+03, 1.958E+02, 1.032E+03, 1.002E+03, 9.916E+02, 1.109E+03, 9.961E+02, 1.047E+03, 9.589E+02, 3.962E+01, 3.300E+02, 8.626E+02, 5.790E+02, 6.764E+02, 4.746E+02, 3.296E+01, 3.381E+02, 2.850E+02, 2.981E+02, 2.777E+02, 2.525E+02,-5.261E+00,-4.549E+00,-4.990E+00,-2.364E+00,-5.068E-01, 8.129E-01, 7.665E-01, 8.250E-01, 1.080E+00
 4.400E+03, 6.285E-02, 1.082E-01, 2.486E-06, 2.389E-08, 5.137E-07, 4.277E-02, 3.486E-02, 1.168E-01, 1.318E-02, 1.012E-03, 2.779E-03, 5.285E-02, 1.103E+02, 1.344E+02, 9.372E+02, 1.147E+03, 2.671E+02, 9.195E+02, 4.529E+02, 1.131E+03, 8.674E+02, 9.270E+02, 1.057E+03, 1.994E+02, 1.069E+03, 1.049E+03, 1.055E+03, 1.158E+03, 1.051E+03, 1.122E+03, 1.021E+03, 4.383E+01, 3.826E+02, 9.296E+02, 6.718E+02, 7.500E+02, 5.435E+02, 3.645E+01, 3.879E+02, 3.283E+02, 3.423E+02, 3.222E+02, 2.894E+02,-5.468E+00,-4.776E+00,-5.303E+00,-2.520E+00,-6.176E-01, 8.033E-01, 7.533E-01, 8.229E-01, 1.104E+00
 4.480E+03, 6.656E-02, 1.054E-01, 2.456E-06, 2.174E-08, 5.083E-07, 4.182E-02, 1.464E-02, 1.173E-01, 2.889E-02, 3.174E-03, 6.111E-03, 6.141E-02, 1.209E+02, 1.461E+02, 9.599E+02, 1.170E+03, 3.131E+02, 9.394E+02, 5.393E+02, 1.111E+03, 8.958E+02, 9.546E+02, 1.099E+03, 2.051E+02, 1.088E+03, 1.081E+03, 1.067E+03, 1.189E+03, 1.083E+03, 1.165E+03, 1.060E+03, 5.987E+01, 4.284E+02, 9.798E+02, 6.682E+02, 7.708E+02, 5.829E+02, 3.760E+01, 4.190E+02, 3.537E+02, 3.712E+02, 3.509E+02, 3.151E+02,-5.559E+00,-5.054E+00,-5.405E+00,-2.709E+00,-6.075E-01, 8.253E-01, 7.715E-01, 8.090E-01, 1.122E+00
 4.560E+03, 1.011E-01, 7.968E-02, 4.926E-06, 3.327E-08, 1.022E-06, 3.296E-02, 1.482E-02, 1.170E-01, 2.902E-02, 3.213E-03, 6.143E-03, 6.139E-02, 1.252E+02, 1.530E+02, 9.657E+02, 1.178E+03, 3.256E+02, 9.470E+02, 6.351E+02, 1.147E+03, 9.071E+02, 9.699E+02, 1.101E+03, 2.118E+02, 1.101E+03, 1.086E+03, 1.079E+03, 1.204E+03, 1.093E+03, 1.159E+03, 1.057E+03, 6.299E+01, 4.341E+02, 1.000E+03, 7.697E+02, 8.373E+02, 5.937E+02, 3.602E+01, 4.290E+02, 3.653E+02, 3.819E+02, 3.612E+02, 3.250E+02,-5.613E+00,-4.932E+00,-5.402E+00,-2.840E+00,-6.479E-01, 8.447E-01, 7.762E-01, 8.247E-01, 1.115E+00
 4.640E+03, 7.841E-02, 9.658E-02, 2.980E-06, 4.277E-08, 6.160E-07, 3.879E-02, 3.853E-02, 1.182E-01, 8.821E-03, 4.177E-04, 1.855E-03, 5.097E-02, 1.271E+02, 1.541E+02, 9.770E+02, 1.164E+03, 3.077E+02, 9.585E+02, 5.273E+02, 1.188E+03, 9.121E+02, 9.727E+02, 1.083E+03, 2.172E+02, 1.081E+03, 1.091E+03, 1.102E+03, 1.185E+03, 1.079E+03, 1.164E+03, 1.064E+03, 6.961E+01, 4.431E+02, 9.966E+02, 7.834E+02, 8.388E+02, 6.204E+02, 3.677E+01, 4.362E+02, 3.709E+02, 3.859E+02, 3.640E+02, 3.283E+02,-5.537E+00,-4.974E+00,-5.538E+00,-2.686E+00,-7.787E-01, 8.327E-01, 7.812E-01, 8.598E-01, 1.101E+00
 4.720E+03, 8.347E-02, 9.283E-02, 4.658E-07, 1.606E-08, 9.651E-08, 3.750E-02, 4.024E-02, 1.107E-01, 1.539E-02, 1.896E-03, 3.256E-03, 5.186E-02, 1.322E+02, 1.577E+02, 9.825E+02, 1.166E+03, 3.206E+02, 9.736E+02, 5.681E+02, 1.176E+03, 9.247E+02, 9.805E+02, 1.097E+03, 2.204E+02, 1.090E+03, 1.081E+03, 1.091E+03, 1.196E+03, 1.087E+03, 1.157E+03, 1.057E+03, 5.691E+01, 4.436E+02, 9.977E+02, 8.186E+02, 8.561E+02, 6.330E+02, 3.698E+01, 4.443E+02, 3.736E+02, 3.936E+02, 3.729E+02, 3.353E+02,-5.583E+00,-5.078E+00,-5.597E+00,-2.783E+00,-7.928E-01, 8.611E-01, 7.707E-01, 8.342E-01, 1.105E+00
 4.800E+03, 1.067E-01, 7.554E-02, 5.778E-09, 1.419E-10, 1.202E-09, 3.153E-02, 1.432E-02, 1.192E-01, 2.705E-02, 3.204E-03, 5.713E-03, 6.103E-02, 1.274E+02, 1.553E+02, 9.652E+02, 1.185E+03, 3.302E+02, 9.555E+02, 5.947E+02, 1.122E+03, 9.135E+02, 9.756E+02, 1.107E+03, 2.227E+02, 1.102E+03, 1.083E+03, 1.078E+03, 1.212E+03, 1.099E+03, 1.135E+03, 1.045E+03, 7.115E+01, 4.532E+02, 1.020E+03, 8.297E+02, 8.699E+02, 6.236E+02, 3.633E+01, 4.337E+02, 3.703E+02, 3.864E+02, 3.661E+02, 3.300E+02,-5.606E+00,-5.014E+00,-5.493E+00,-2.958E+00,-7.301E-01, 8.645E-01, 7.945E-01, 8.571E-01, 1.140E+00
 4.880E+03, 8.638E-02, 9.065E-02, 1.988E-05, 9.303E-08, 4.095E-06, 3.675E-02, 3.706E-02, 1.186E-01, 9.444E-03, 6.767E-04, 1.989E-03, 5.145E-02, 1.371E+02, 1.604E+02, 9.926E+02, 1.172E+03, 3.232E+02, 9.894E+02, 5.445E+02, 1.178E+03, 9.359E+02, 9.859E+02, 1.090E+03, 2.239E+02, 1.088E+03, 1.086E+03, 1.097E+03, 1.185E+03, 1.075E+03, 1.161E+03, 1.057E+03, 8.789E+01, 4.630E+02, 9.993E+02, 8.155E+02, 8.594E+02, 6.509E+02, 3.753E+01, 4.431E+02, 3.756E+02, 3.950E+02, 3.754E+02, 3.376E+02,-5.601E+00,-5.095E+00,-5.600E+00,-2.792E+00,-7.944E-01, 8.526E-01, 7.894E-01, 8.426E-01, 1.118E+00
 4.960E+03, 9.447E-02, 8.465E-02, 1.330E-06, 2.782E-08, 2.746E-07, 3.467E-02, 3.640E-02, 1.156E-01, 1.322E-02, 1.575E-03, 2.784E-03, 5.236E-02, 1.299E+02, 1.575E+02, 9.827E+02, 1.189E+03, 3.197E+02, 9.680E+02, 5.498E+02, 1.182E+03, 9.202E+02, 9.806E+02, 1.097E+03, 2.256E+02, 1.106E+03, 1.084E+03, 1.115E+03, 1.203E+03, 1.095E+03, 1.172E+03, 1.068E+03, 7.012E+01, 4.530E+02, 1.014E+03, 8.407E+02, 8.708E+02, 6.373E+02, 3.786E+01, 4.442E+02, 3.790E+02, 3.955E+02, 3.730E+02, 3.359E+02,-5.567E+00,-4.976E+00,-5.596E+00,-2.812E+00,-7.956E-01, 8.370E-01, 7.669E-01, 8.437E-01, 1.123E+00
